State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbr,Return_Num,Exmpt_Num,Aggr_AGI,,
26,000,96,000,MI,"219,233","399,708","9,414,407",,
26,000,97,000,MI,"217,064","395,868","9,309,223",,
26,000,97,001,MI,"129,891","236,178","4,953,354",,
26,000,97,003,MI,"87,173","159,690","4,355,869",,
26,000,98,000,MI,"2,169","3,840","105,184",,
26,001,96,000,MI,258,438,"7,564",,
26,001,97,000,MI,258,438,"7,564",,
26,001,97,001,MI,178,306,"5,143",,
26,001,97,003,MI,80,132,"2,421",,
26,001,98,000,MI,d,d,d,,
26,001,26,001,MI,"4,158","8,384","157,475",,
26,001,26,069,MI,48,83,"1,151",,
26,001,26,007,MI,27,40,679,,
26,001,26,125,MI,12,25,558,,
26,001,58,000,SS,91,158,"2,755",,
26,001,59,000,DS,80,132,"2,421",,
26,003,96,000,MI,190,300,"5,348",,
26,003,97,000,MI,190,300,"5,348",,
26,003,97,001,MI,110,176,"2,851",,
26,003,97,003,MI,80,124,"2,498",,
26,003,98,000,MI,d,d,d,,
26,003,26,003,MI,"3,272","7,016","137,405",,
26,003,26,103,MI,48,71,"1,215",,
26,003,26,041,MI,13,26,260,,
26,003,58,000,SS,49,79,"1,376",,
26,003,59,000,DS,80,124,"2,498",,
26,005,96,000,MI,"2,891","5,310","101,909",,
26,005,97,000,MI,"2,876","5,288","101,544",,
26,005,97,001,MI,"2,148","3,918","71,573",,
26,005,97,003,MI,728,"1,370","29,970",,
26,005,98,000,MI,15,22,365,,
26,005,26,005,MI,"39,531","92,278","2,116,785",,
26,005,26,139,MI,645,"1,257","23,275",,
26,005,26,081,MI,498,867,"15,735",,
26,005,26,077,MI,426,668,"13,276",,
26,005,26,159,MI,143,302,"4,166",,
26,005,26,015,MI,119,257,"3,668",,
26,005,17,031,IL,35,46,"2,150",,
26,005,26,121,MI,30,56,888,,
26,005,26,021,MI,25,50,878,,
26,005,26,125,MI,23,29,733,,
26,005,26,065,MI,21,27,359,,
26,005,26,025,MI,18,25,472,,
26,005,04,013,AZ,17,28,585,,
26,005,26,163,MI,16,24,601,,
26,005,48,215,TX,15,35,304,,
26,005,26,161,MI,13,21,723,,
26,005,26,123,MI,12,21,494,,
26,005,58,000,SS,159,314,"6,305",,
26,005,59,000,DS,661,"1,261","26,931",,
26,005,59,001,DS,40,73,"1,765",,
26,005,59,003,DS,156,304,"6,471",,
26,005,59,005,DS,334,663,"13,939",,
26,005,59,007,DS,131,221,"4,756",,
26,005,57,009,FR,15,22,365,,
26,007,96,000,MI,552,892,"20,981",,
26,007,97,000,MI,552,892,"20,981",,
26,007,97,001,MI,353,583,"9,748",,
26,007,97,003,MI,199,309,"11,233",,
26,007,98,000,MI,d,d,d,,
26,007,26,007,MI,"11,236","24,043","490,916",,
26,007,26,141,MI,41,78,"1,272",,
26,007,26,001,MI,25,56,787,,
26,007,26,081,MI,23,25,368,,
26,007,26,125,MI,21,28,546,,
26,007,26,119,MI,18,34,420,,
26,007,26,163,MI,17,24,431,,
26,007,26,055,MI,14,17,291,,
26,007,26,099,MI,14,24,543,,
26,007,26,065,MI,13,14,163,,
26,007,26,069,MI,12,23,307,,
26,007,26,145,MI,12,14,253,,
26,007,26,073,MI,11,19,325,,
26,007,26,103,MI,11,21,231,,
26,007,58,000,SS,121,206,"3,811",,
26,007,59,000,DS,199,309,"11,233",,
26,007,59,001,DS,15,30,469,,
26,007,59,003,DS,45,69,"1,281",,
26,007,59,005,DS,84,127,"8,069",,
26,007,59,007,DS,55,83,"1,414",,
26,009,96,000,MI,629,"1,161","22,246",,
26,009,97,000,MI,629,"1,161","22,246",,
26,009,97,001,MI,433,806,"13,579",,
26,009,97,003,MI,196,355,"8,667",,
26,009,98,000,MI,d,d,d,,
26,009,26,009,MI,"8,571","18,383","433,759",,
26,009,26,055,MI,114,191,"3,641",,
26,009,26,079,MI,56,124,"1,188",,
26,009,26,029,MI,54,114,"1,720",,
26,009,26,137,MI,28,71,"1,096",,
26,009,26,081,MI,20,35,621,,
26,009,26,065,MI,17,23,326,,
26,009,26,125,MI,11,12,"1,109",,
26,009,26,047,MI,10,16,279,,
26,009,58,000,SS,123,220,"3,600",,
26,009,59,000,DS,196,355,"8,667",,
26,011,96,000,MI,392,702,"11,611",,
26,011,97,000,MI,392,702,"11,611",,
26,011,97,001,MI,287,521,"8,262",,
26,011,97,003,MI,105,181,"3,349",,
26,011,98,000,MI,d,d,d,,
26,011,26,011,MI,"6,030","12,934","230,849",,
26,011,26,017,MI,77,143,"2,199",,
26,011,26,069,MI,25,48,495,,
26,011,26,145,MI,24,36,926,,
26,011,26,129,MI,21,40,409,,
26,011,26,049,MI,18,35,359,,
26,011,26,125,MI,17,26,566,,
26,011,26,111,MI,16,20,439,,
26,011,58,000,SS,89,173,"2,869",,
26,011,59,000,DS,105,181,"3,349",,
26,013,96,000,MI,175,319,"4,900",,
26,013,97,000,MI,175,319,"4,900",,
26,013,97,001,MI,97,169,"2,498",,
26,013,97,003,MI,78,150,"2,402",,
26,013,98,000,MI,d,d,d,,
26,013,26,013,MI,"2,799","5,970","121,020",,
26,013,26,061,MI,31,64,"1,035",,
26,013,26,103,MI,28,43,521,,
26,013,58,000,SS,38,62,942,,
26,013,59,000,DS,78,150,"2,402",,
26,015,96,000,MI,"1,426","2,578","49,414",,
26,015,97,000,MI,"1,426","2,578","49,414",,
26,015,97,001,MI,"1,104","2,020","36,097",,
26,015,97,003,MI,322,558,"13,317",,
26,015,98,000,MI,d,d,d,,
26,015,26,015,MI,"21,369","49,551","1,169,932",,
26,015,26,081,MI,301,501,"9,328",,
26,015,26,077,MI,182,294,"7,439",,
26,015,26,025,MI,156,304,"4,572",,
26,015,26,005,MI,116,225,"3,585",,
26,015,26,045,MI,93,204,"3,054",,
26,015,26,067,MI,52,122,"1,543",,
26,015,26,065,MI,24,41,516,,
26,015,26,139,MI,20,30,546,,
26,015,26,163,MI,13,21,434,,
26,015,04,013,AZ,10,17,395,,
26,015,58,000,SS,147,278,"5,081",,
26,015,59,000,DS,312,541,"12,921",,
26,015,59,001,DS,19,29,572,,
26,015,59,003,DS,76,129,"3,054",,
26,015,59,005,DS,157,278,"7,306",,
26,015,59,007,DS,60,105,"1,990",,
26,017,96,000,MI,"1,972","3,298","75,150",,
26,017,97,000,MI,"1,961","3,286","74,803",,
26,017,97,001,MI,"1,268","2,064","44,814",,
26,017,97,003,MI,693,"1,222","29,989",,
26,017,98,000,MI,11,12,347,,
26,017,26,017,MI,"42,651","90,041","2,040,969",,
26,017,26,145,MI,283,442,"9,057",,
26,017,26,111,MI,204,330,"6,258",,
26,017,26,125,MI,75,102,"2,678",,
26,017,26,011,MI,70,116,"1,968",,
26,017,26,157,MI,60,102,"1,801",,
26,017,26,081,MI,53,76,"1,574",,
26,017,26,049,MI,49,88,"3,341",,
26,017,26,065,MI,41,62,"1,405",,
26,017,26,051,MI,35,68,878,,
26,017,26,163,MI,34,55,"1,312",,
26,017,26,063,MI,25,31,720,,
26,017,26,099,MI,25,35,782,,
26,017,04,013,AZ,24,43,829,,
26,017,26,073,MI,23,34,817,,
26,017,26,069,MI,20,34,603,,
26,017,26,077,MI,19,29,510,,
26,017,26,161,MI,19,26,546,,
26,017,17,031,IL,18,23,661,,
26,017,26,139,MI,16,30,543,,
26,017,12,103,FL,15,23,457,,
26,017,26,129,MI,15,20,292,,
26,017,32,003,NV,15,23,698,,
26,017,26,045,MI,13,24,"1,714",,
26,017,06,037,CA,12,17,482,,
26,017,06,073,CA,12,15,268,,
26,017,26,093,MI,10,18,578,,
26,017,58,000,SS,179,342,"7,436",,
26,017,59,000,DS,597,"1,078","26,595",,
26,017,59,001,DS,39,58,"1,291",,
26,017,59,003,DS,148,281,"6,059",,
26,017,59,005,DS,306,564,"15,493",,
26,017,59,007,DS,104,175,"3,752",,
26,017,57,009,FR,11,12,347,,
26,019,96,000,MI,553,998,"15,948",,
26,019,97,000,MI,553,998,"15,948",,
26,019,97,001,MI,389,719,"11,768",,
26,019,97,003,MI,164,279,"4,181",,
26,019,98,000,MI,d,d,d,,
26,019,26,019,MI,"6,590","14,040","298,866",,
26,019,26,055,MI,194,349,"6,023",,
26,019,26,101,MI,43,102,"1,387",,
26,019,26,089,MI,21,52,819,,
26,019,26,165,MI,16,39,420,,
26,019,26,081,MI,13,21,457,,
26,019,26,125,MI,11,17,493,,
26,019,58,000,SS,91,139,"2,169",,
26,019,59,000,DS,164,279,"4,181",,
26,019,59,001,DS,14,21,263,,
26,019,59,003,DS,33,64,"1,185",,
26,019,59,005,DS,70,127,"1,849",,
26,019,59,007,DS,47,67,884,,
26,021,96,000,MI,"3,231","6,046","125,982",,
26,021,97,000,MI,"3,205","6,006","125,537",,
26,021,97,001,MI,"1,027","1,973","34,612",,
26,021,97,003,MI,"2,178","4,033","90,926",,
26,021,98,000,MI,26,40,445,,
26,021,26,021,MI,"55,585","120,886","2,830,558",,
26,021,18,141,IN,359,627,"10,191",,
26,021,26,027,MI,234,485,"7,682",,
26,021,26,159,MI,170,352,"5,276",,
26,021,26,077,MI,147,242,"4,190",,
26,021,17,031,IL,116,169,"8,041",,
26,021,26,081,MI,98,188,"3,413",,
26,021,18,091,IN,92,152,"3,462",,
26,021,18,097,IN,63,122,"1,554",,
26,021,18,039,IN,55,110,"1,087",,
26,021,26,139,MI,34,68,"1,189",,
26,021,26,163,MI,34,65,"1,292",,
26,021,04,013,AZ,33,62,"2,625",,
26,021,26,125,MI,31,57,"1,584",,
26,021,26,005,MI,30,70,"1,477",,
26,021,26,065,MI,27,38,559,,
26,021,26,161,MI,24,41,682,,
26,021,12,095,FL,21,36,571,,
26,021,39,049,OH,21,42,709,,
26,021,06,071,CA,20,36,473,,
26,021,06,037,CA,16,21,536,,
26,021,06,073,CA,16,31,887,,
26,021,12,071,FL,16,28,"2,349",,
26,021,17,043,IL,16,27,956,,
26,021,47,037,TN,16,29,281,,
26,021,13,121,GA,15,20,695,,
26,021,12,011,FL,14,20,536,,
26,021,26,025,MI,14,26,464,,
26,021,26,099,MI,14,27,624,,
26,021,57,005,FR,14,15,226,,
26,021,17,197,IL,13,23,562,,
26,021,18,003,IN,13,26,366,,
26,021,18,127,IN,13,24,376,,
26,021,26,049,MI,13,27,523,,
26,021,12,103,FL,12,18,411,,
26,021,13,135,GA,12,26,413,,
26,021,26,149,MI,12,21,472,,
26,021,36,061,NY,12,13,328,,
26,021,26,045,MI,11,19,448,,
26,021,55,079,WI,11,20,238,,
26,021,12,105,FL,10,18,385,,
26,021,17,097,IL,10,21,"2,990",,
26,021,26,015,MI,10,19,543,,
26,021,26,121,MI,10,19,374,,
26,021,32,003,NV,10,14,211,,
26,021,48,113,TX,10,18,303,,
26,021,48,201,TX,10,16,253,,
26,021,48,215,TX,10,25,131,,
26,021,48,453,TX,10,18,757,,
26,021,58,000,SS,114,209,"3,820",,
26,021,59,000,DS,"1,133","2,221","48,251",,
26,021,59,001,DS,94,164,"4,519",,
26,021,59,003,DS,312,605,"13,048",,
26,021,59,005,DS,542,"1,145","24,841",,
26,021,59,007,DS,185,307,"5,844",,
26,021,57,009,FR,12,25,218,,
26,023,96,000,MI,994,"1,863","30,721",,
26,023,97,000,MI,994,"1,863","30,721",,
26,023,97,001,MI,555,"1,039","16,867",,
26,023,97,003,MI,439,824,"13,854",,
26,023,98,000,MI,d,d,d,,
26,023,26,023,MI,"15,245","34,527","664,084",,
26,023,26,025,MI,142,292,"4,698",,
26,023,26,149,MI,103,204,"2,576",,
26,023,26,059,MI,83,174,"3,414",,
26,023,18,151,IN,61,112,"1,671",,
26,023,26,077,MI,38,58,831,,
26,023,26,065,MI,23,32,620,,
26,023,26,163,MI,23,58,463,,
26,023,17,031,IL,18,27,468,,
26,023,26,075,MI,17,25,619,,
26,023,18,003,IN,16,34,401,,
26,023,18,087,IN,16,40,451,,
26,023,26,081,MI,16,27,517,,
26,023,26,091,MI,14,15,277,,
26,023,26,045,MI,10,19,268,,
26,023,58,000,SS,86,135,"2,583",,
26,023,59,000,DS,328,611,"10,863",,
26,023,59,001,DS,13,22,547,,
26,023,59,003,DS,118,226,"4,212",,
26,023,59,005,DS,150,291,"4,554",,
26,023,59,007,DS,47,72,"1,550",,
26,025,96,000,MI,"2,907","5,357","117,110",,
26,025,97,000,MI,"2,874","5,303","115,603",,
26,025,97,001,MI,"1,706","3,146","62,790",,
26,025,97,003,MI,"1,168","2,157","52,812",,
26,025,98,000,MI,33,54,"1,507",,
26,025,26,025,MI,"48,180","104,367","2,348,798",,
26,025,26,077,MI,430,776,"17,311",,
26,025,26,023,MI,148,289,"3,834",,
26,025,26,075,MI,148,299,"4,798",,
26,025,26,015,MI,141,284,"4,904",,
26,025,26,045,MI,126,257,"3,581",,
26,025,26,065,MI,87,137,"2,765",,
26,025,26,081,MI,81,115,"3,284",,
26,025,26,163,MI,57,106,"1,911",,
26,025,17,031,IL,52,71,"1,733",,
26,025,26,125,MI,45,69,"1,830",,
26,025,26,161,MI,36,59,"1,367",,
26,025,26,059,MI,35,63,985,,
26,025,26,149,MI,34,67,970,,
26,025,04,013,AZ,31,52,"2,515",,
26,025,26,099,MI,26,46,862,,
26,025,26,139,MI,26,37,749,,
26,025,26,159,MI,24,45,"1,633",,
26,025,26,005,MI,23,44,897,,
26,025,26,021,MI,21,33,"1,319",,
26,025,18,097,IN,17,41,349,,
26,025,32,003,NV,17,28,363,,
26,025,12,127,FL,16,26,493,,
26,025,26,049,MI,16,29,676,,
26,025,57,005,FR,16,24,671,,
26,025,18,003,IN,15,22,382,,
26,025,06,073,CA,14,23,500,,
26,025,26,121,MI,14,26,"1,460",,
26,025,26,037,MI,13,24,436,,
26,025,39,049,OH,13,22,528,,
26,025,26,093,MI,12,25,500,,
26,025,26,145,MI,12,21,495,,
26,025,12,105,FL,11,14,330,,
26,025,26,055,MI,11,23,528,,
26,025,12,069,FL,10,17,350,,
26,025,12,071,FL,10,21,947,,
26,025,12,103,FL,10,16,760,,
26,025,26,073,MI,10,17,360,,
26,025,58,000,SS,130,255,"5,335",,
26,025,59,000,DS,952,"1,804","43,564",,
26,025,59,001,DS,55,92,"5,912",,
26,025,59,003,DS,265,550,"13,172",,
26,025,59,005,DS,475,908,"17,626",,
26,025,59,007,DS,157,254,"6,853",,
26,025,57,009,FR,17,30,836,,
26,027,96,000,MI,"1,268","2,392","48,605",,
26,027,97,000,MI,"1,268","2,392","48,605",,
26,027,97,001,MI,549,"1,083","16,791",,
26,027,97,003,MI,719,"1,309","31,815",,
26,027,98,000,MI,d,d,d,,
26,027,26,027,MI,"18,080","39,754","925,910",,
26,027,18,039,IN,223,413,"6,957",,
26,027,26,021,MI,197,410,"6,066",,
26,027,18,141,IN,151,253,"5,890",,
26,027,26,149,MI,97,206,"2,664",,
26,027,26,159,MI,86,192,"2,357",,
26,027,26,077,MI,70,104,"1,640",,
26,027,26,081,MI,16,23,549,,
26,027,17,031,IL,14,17,364,,
26,027,58,000,SS,83,148,"3,516",,
26,027,59,000,DS,331,626,"18,603",,
26,027,59,001,DS,13,22,475,,
26,027,59,003,DS,117,216,"3,894",,
26,027,59,005,DS,152,299,"12,766",,
26,027,59,007,DS,49,89,"1,468",,
26,029,96,000,MI,662,"1,201","28,098",,
26,029,97,000,MI,662,"1,201","28,098",,
26,029,97,001,MI,447,813,"14,204",,
26,029,97,003,MI,215,388,"13,894",,
26,029,98,000,MI,d,d,d,,
26,029,26,029,MI,"9,874","21,102","535,977",,
26,029,26,047,MI,135,258,"3,569",,
26,029,26,009,MI,55,119,"1,630",,
26,029,26,055,MI,34,53,"1,039",,
26,029,26,081,MI,34,45,"1,127",,
26,029,26,137,MI,24,53,616,,
26,029,26,125,MI,20,34,"1,295",,
26,029,26,065,MI,11,15,240,,
26,029,58,000,SS,134,236,"4,688",,
26,029,59,000,DS,215,388,"13,894",,
26,029,59,001,DS,14,20,472,,
26,029,59,003,DS,60,92,"2,358",,
26,029,59,005,DS,90,184,"9,706",,
26,029,59,007,DS,51,92,"1,358",,
26,031,96,000,MI,680,"1,187","20,546",,
26,031,97,000,MI,680,"1,187","20,546",,
26,031,97,001,MI,401,685,"11,350",,
26,031,97,003,MI,279,502,"9,196",,
26,031,98,000,MI,d,d,d,,
26,031,26,031,MI,"9,927","21,099","416,495",,
26,031,26,047,MI,118,199,"3,071",,
26,031,26,137,MI,29,48,862,,
26,031,26,055,MI,24,38,587,,
26,031,26,163,MI,23,42,632,,
26,031,26,033,MI,21,39,642,,
26,031,26,081,MI,16,24,524,,
26,031,26,141,MI,16,37,269,,
26,031,26,125,MI,14,19,447,,
26,031,26,029,MI,11,19,269,,
26,031,26,049,MI,11,15,322,,
26,031,58,000,SS,118,205,"3,726",,
26,031,59,000,DS,279,502,"9,196",,
26,031,59,001,DS,27,55,715,,
26,031,59,003,DS,49,104,"1,406",,
26,031,59,005,DS,121,205,"4,828",,
26,031,59,007,DS,82,138,"2,246",,
26,033,96,000,MI,744,"1,316","21,825",,
26,033,97,000,MI,725,"1,275","21,364",,
26,033,97,001,MI,392,685,"11,276",,
26,033,97,003,MI,333,590,"10,087",,
26,033,98,000,MI,19,41,461,,
26,033,26,033,MI,"12,374","26,319","511,649",,
26,033,26,097,MI,40,82,"1,055",,
26,033,26,081,MI,20,30,590,,
26,033,26,103,MI,20,37,790,,
26,033,26,125,MI,19,28,674,,
26,033,26,047,MI,18,42,412,,
26,033,26,055,MI,16,33,517,,
26,033,26,049,MI,13,28,340,,
26,033,26,031,MI,12,20,305,,
26,033,26,163,MI,12,21,259,,
26,033,04,013,AZ,11,17,277,,
26,033,26,041,MI,11,23,553,,
26,033,26,045,MI,10,24,365,,
26,033,26,139,MI,10,17,396,,
26,033,58,000,SS,191,300,"5,020",,
26,033,59,000,DS,322,573,"9,811",,
26,033,59,001,DS,25,37,842,,
26,033,59,003,DS,82,147,"2,724",,
26,033,59,005,DS,139,252,"4,030",,
26,033,59,007,DS,76,137,"2,215",,
26,033,57,009,FR,19,41,461,,
26,035,96,000,MI,756,"1,385","19,119",,
26,035,97,000,MI,756,"1,385","19,119",,
26,035,97,001,MI,542,978,"13,724",,
26,035,97,003,MI,214,407,"5,396",,
26,035,98,000,MI,d,d,d,,
26,035,26,035,MI,"10,297","22,429","385,252",,
26,035,26,073,MI,130,242,"3,206",,
26,035,26,111,MI,41,76,"1,240",,
26,035,26,125,MI,25,38,527,,
26,035,26,051,MI,24,57,545,,
26,035,26,049,MI,21,38,335,,
26,035,26,163,MI,19,29,874,,
26,035,26,099,MI,18,24,658,,
26,035,26,145,MI,16,30,393,,
26,035,26,065,MI,15,21,425,,
26,035,26,133,MI,15,29,326,,
26,035,26,165,MI,15,27,279,,
26,035,26,045,MI,14,21,575,,
26,035,26,143,MI,12,26,217,,
26,035,26,017,MI,10,14,451,,
26,035,26,037,MI,10,23,307,,
26,035,58,000,SS,157,283,"3,367",,
26,035,59,000,DS,214,407,"5,396",,
26,037,96,000,MI,"2,185","3,685","80,341",,
26,037,97,000,MI,"2,171","3,668","79,952",,
26,037,97,001,MI,"1,642","2,789","57,301",,
26,037,97,003,MI,529,879,"22,651",,
26,037,98,000,MI,14,17,389,,
26,037,26,037,MI,"25,605","60,032","1,568,513",,
26,037,26,065,MI,702,"1,180","21,726",,
26,037,26,045,MI,230,397,"8,075",,
26,037,26,155,MI,85,145,"2,547",,
26,037,26,057,MI,63,125,"1,916",,
26,037,26,067,MI,60,147,"2,754",,
26,037,26,081,MI,55,83,"1,928",,
26,037,26,125,MI,51,62,"2,278",,
26,037,17,031,IL,37,37,"1,005",,
26,037,26,093,MI,29,45,"1,374",,
26,037,26,145,MI,27,40,888,,
26,037,26,163,MI,25,32,849,,
26,037,26,161,MI,24,39,974,,
26,037,26,073,MI,22,37,764,,
26,037,26,049,MI,21,43,694,,
26,037,26,077,MI,21,32,741,,
26,037,26,055,MI,18,29,"1,271",,
26,037,26,075,MI,16,27,574,,
26,037,26,099,MI,16,23,568,,
26,037,26,117,MI,14,20,429,,
26,037,06,037,CA,13,14,274,,
26,037,04,013,AZ,11,13,297,,
26,037,26,139,MI,11,17,356,,
26,037,58,000,SS,152,266,"6,594",,
26,037,59,000,DS,468,815,"21,076",,
26,037,59,001,DS,44,57,"1,553",,
26,037,59,003,DS,103,210,"5,027",,
26,037,59,005,DS,235,402,"9,917",,
26,037,59,007,DS,86,146,"4,578",,
26,037,57,009,FR,14,17,389,,
26,039,96,000,MI,363,665,"10,546",,
26,039,97,000,MI,363,665,"10,546",,
26,039,97,001,MI,266,477,"7,868",,
26,039,97,003,MI,97,188,"2,677",,
26,039,98,000,MI,d,d,d,,
26,039,26,039,MI,"4,728","10,158","187,493",,
26,039,26,137,MI,46,83,"1,027",,
26,039,26,143,MI,28,57,585,,
26,039,26,079,MI,11,24,221,,
26,039,26,055,MI,10,12,253,,
26,039,58,000,SS,171,301,"5,782",,
26,039,59,000,DS,97,188,"2,677",,
26,041,96,000,MI,694,"1,213","22,920",,
26,041,97,000,MI,694,"1,213","22,920",,
26,041,97,001,MI,327,567,"10,839",,
26,041,97,003,MI,367,646,"12,081",,
26,041,98,000,MI,d,d,d,,
26,041,26,041,MI,"14,243","30,895","651,937",,
26,041,26,103,MI,64,107,"2,496",,
26,041,26,109,MI,54,114,"1,559",,
26,041,55,009,WI,48,78,"1,075",,
26,041,26,043,MI,22,49,803,,
26,041,26,081,MI,16,21,539,,
26,041,26,003,MI,13,25,366,,
26,041,26,065,MI,12,16,251,,
26,041,26,125,MI,11,11,379,,
26,041,26,153,MI,11,17,270,,
26,041,17,031,IL,10,11,241,,
26,041,26,077,MI,10,12,214,,
26,041,58,000,SS,114,195,"3,963",,
26,041,59,000,DS,309,557,"10,765",,
26,041,59,001,DS,16,24,681,,
26,041,59,003,DS,136,247,"4,746",,
26,041,59,005,DS,97,178,"3,548",,
26,041,59,007,DS,60,108,"1,790",,
26,043,96,000,MI,524,927,"17,041",,
26,043,97,000,MI,524,927,"17,041",,
26,043,97,001,MI,183,322,"5,832",,
26,043,97,003,MI,341,605,"11,209",,
26,043,98,000,MI,d,d,d,,
26,043,26,043,MI,"10,187","22,008","505,014",,
26,043,26,103,MI,43,68,"1,298",,
26,043,55,075,WI,40,64,888,,
26,043,55,009,WI,36,53,854,,
26,043,55,037,WI,34,71,"1,326",,
26,043,26,071,MI,26,64,870,,
26,043,26,041,MI,21,40,628,,
26,043,26,109,MI,17,32,394,,
26,043,55,079,WI,12,16,318,,
26,043,26,061,MI,11,20,285,,
26,043,58,000,SS,65,98,"2,357",,
26,043,59,000,DS,219,401,"7,822",,
26,043,59,001,DS,12,20,546,,
26,043,59,003,DS,108,195,"3,547",,
26,043,59,005,DS,57,113,"2,255",,
26,043,59,007,DS,42,73,"1,473",,
26,045,96,000,MI,"3,624","6,481","127,081",,
26,045,97,000,MI,"3,612","6,459","126,859",,
26,045,97,001,MI,"2,659","4,796","90,572",,
26,045,97,003,MI,953,"1,663","36,287",,
26,045,98,000,MI,12,22,222,,
26,045,26,045,MI,"39,523","86,698","2,197,833",,
26,045,26,065,MI,"1,278","2,282","39,757",,
26,045,26,037,MI,237,436,"9,660",,
26,045,26,025,MI,141,278,"4,355",,
26,045,26,081,MI,109,168,"4,595",,
26,045,26,067,MI,99,189,"3,441",,
26,045,26,015,MI,89,174,"2,671",,
26,045,26,125,MI,76,112,"2,258",,
26,045,26,075,MI,63,145,"2,735",,
26,045,26,163,MI,55,90,"1,502",,
26,045,26,077,MI,53,84,"1,754",,
26,045,17,031,IL,49,61,"1,373",,
26,045,26,155,MI,36,75,"1,146",,
26,045,26,073,MI,29,42,814,,
26,045,26,093,MI,25,46,"1,252",,
26,045,26,161,MI,25,54,626,,
26,045,26,049,MI,24,46,751,,
26,045,04,013,AZ,22,33,"1,002",,
26,045,26,139,MI,21,28,"1,798",,
26,045,26,145,MI,18,37,542,,
26,045,12,071,FL,17,29,734,,
26,045,26,057,MI,17,30,403,,
26,045,26,099,MI,17,23,442,,
26,045,26,117,MI,16,29,623,,
26,045,26,055,MI,13,23,630,,
26,045,26,133,MI,12,25,289,,
26,045,26,107,MI,11,18,642,,
26,045,32,003,NV,11,17,297,,
26,045,26,021,MI,10,22,431,,
26,045,26,121,MI,10,21,241,,
26,045,39,049,OH,10,15,346,,
26,045,58,000,SS,175,319,"7,214",,
26,045,59,000,DS,844,"1,508","32,534",,
26,045,59,001,DS,74,102,"2,861",,
26,045,59,003,DS,218,399,"9,644",,
26,045,59,005,DS,429,794,"15,841",,
26,045,59,007,DS,123,213,"4,188",,
26,045,57,009,FR,12,22,222,,
26,047,96,000,MI,953,"1,710","43,781",,
26,047,97,000,MI,953,"1,710","43,781",,
26,047,97,001,MI,597,"1,110","20,906",,
26,047,97,003,MI,356,600,"22,876",,
26,047,98,000,MI,d,d,d,,
26,047,26,047,MI,"12,018","25,884","692,625",,
26,047,26,029,MI,151,300,"4,293",,
26,047,26,031,MI,99,195,"2,373",,
26,047,26,055,MI,31,59,"1,834",,
26,047,26,081,MI,31,49,"1,313",,
26,047,26,125,MI,20,31,788,,
26,047,26,137,MI,16,32,536,,
26,047,26,161,MI,15,23,435,,
26,047,26,009,MI,14,23,293,,
26,047,26,033,MI,14,22,332,,
26,047,17,031,IL,13,15,325,,
26,047,26,163,MI,13,28,778,,
26,047,26,077,MI,12,23,"2,280",,
26,047,26,065,MI,11,17,310,,
26,047,26,103,MI,11,16,152,,
26,047,26,139,MI,11,27,534,,
26,047,26,049,MI,10,17,319,,
26,047,26,099,MI,10,11,405,,
26,047,58,000,SS,128,237,"3,931",,
26,047,59,000,DS,343,585,"22,551",,
26,047,59,001,DS,37,72,"1,395",,
26,047,59,003,DS,71,139,"2,840",,
26,047,59,005,DS,159,276,"16,287",,
26,047,59,007,DS,76,98,"2,029",,
26,049,96,000,MI,"7,857","14,648","301,657",,
26,049,97,000,MI,"7,805","14,564","299,511",,
26,049,97,001,MI,"4,264","7,781","165,249",,
26,049,97,003,MI,"3,541","6,783","134,261",,
26,049,98,000,MI,52,84,"2,146",,
26,049,26,049,MI,"156,550","340,570","7,875,184",,
26,049,26,125,MI,969,"1,663","40,010",,
26,049,26,087,MI,307,616,"10,155",,
26,049,26,145,MI,267,509,"10,145",,
26,049,26,155,MI,267,540,"8,281",,
26,049,26,093,MI,259,489,"11,542",,
26,049,26,163,MI,254,471,"8,017",,
26,049,26,099,MI,182,328,"6,873",,
26,049,26,157,MI,169,322,"4,706",,
26,049,26,065,MI,161,235,"5,931",,
26,049,26,161,MI,159,259,"7,296",,
26,049,04,013,AZ,145,249,"4,864",,
26,049,26,081,MI,113,206,"4,931",,
26,049,17,031,IL,101,141,"3,417",,
26,049,32,003,NV,82,143,"3,259",,
26,049,26,069,MI,67,142,"2,714",,
26,049,12,071,FL,66,126,"2,757",,
26,049,26,045,MI,57,97,"2,337",,
26,049,26,077,MI,53,77,"1,358",,
26,049,26,147,MI,48,83,"1,858",,
26,049,26,017,MI,43,78,"1,399",,
26,049,26,073,MI,43,61,"1,559",,
26,049,26,143,MI,43,85,"2,215",,
26,049,26,139,MI,41,83,"1,652",,
26,049,48,201,TX,40,83,"1,699",,
