State_Code_Dest,County_Code_Dest,State_Code_Origin,County_Code_Origin,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,163,17,097,IL,Lake County,26,61,"1,490",,
26,163,18,089,IN,Lake County,26,65,"2,173",,
26,163,48,029,TX,Bexar County,26,40,"1,112",,
26,163,01,101,AL,Montgomery County,25,57,241,,
26,163,13,135,GA,Gwinnett County,25,45,843,,
26,163,17,197,IL,Will County,25,67,"1,771",,
26,163,26,155,MI,Shiawassee County,25,36,586,,
26,163,39,093,OH,Lorain County,25,47,"1,426",,
26,163,53,033,WA,King County,24,44,"1,078",,
26,163,12,009,FL,Brevard County,23,38,624,,
26,163,12,105,FL,Polk County,23,37,"1,169",,
26,163,18,003,IN,Allen County,23,37,"1,100",,
26,163,21,111,KY,Jefferson County,23,52,"1,595",,
26,163,26,063,MI,Huron County,22,32,640,,
26,163,26,137,MI,Otsego County,22,32,507,,
26,163,36,005,NY,Bronx County,22,56,354,,
26,163,47,093,TN,Knox County,22,44,546,,
26,163,01,073,AL,Jefferson County,21,45,397,,
26,163,26,035,MI,Clare County,21,47,549,,
26,163,47,125,TN,Montgomery County,21,33,497,,
26,163,48,027,TX,Bell County,21,37,526,,
26,163,48,439,TX,Tarrant County,21,40,677,,
26,163,06,065,CA,Riverside County,20,33,456,,
26,163,06,085,CA,Santa Clara County,20,36,"1,318",,
26,163,12,021,FL,Collier County,20,30,841,,
26,163,12,115,FL,Sarasota County,20,42,"1,308",,
26,163,17,201,IL,Winnebago County,20,43,"1,146",,
26,163,25,017,MA,Middlesex County,20,31,"1,491",,
26,163,26,033,MI,Chippewa County,20,31,654,,
26,163,55,025,WI,Dane County,20,39,770,,
26,163,06,071,CA,San Bernardino County,19,38,696,,
26,163,26,007,MI,Alpena County,19,31,615,,
26,163,26,031,MI,Cheboygan County,19,27,683,,
26,163,26,061,MI,Houghton County,19,26,453,,
26,163,34,023,NJ,Middlesex County,19,34,"1,299",,
26,163,37,051,NC,Cumberland County,19,43,482,,
26,163,45,045,SC,Greenville County,19,46,615,,
26,163,53,053,WA,Pierce County,19,41,945,,
26,163,01,089,AL,Madison County,18,28,292,,
26,163,04,019,AZ,Pima County,18,31,584,,
26,163,12,081,FL,Manatee County,18,30,641,,
26,163,42,101,PA,Philadelphia County,18,27,692,,
26,163,48,453,TX,Travis County,18,28,"1,000",,
26,163,55,101,WI,Racine County,18,57,"4,013",,
26,163,12,127,FL,Volusia County,17,30,502,,
26,163,24,031,MD,Montgomery County,17,32,648,,
26,163,26,069,MI,Iosco County,17,38,758,,
26,163,26,103,MI,Marquette County,17,22,317,,
26,163,27,037,MN,Dakota County,17,38,"1,118",,
26,163,29,095,MO,Jackson County,17,29,277,,
26,163,29,510,MO,St Louis city,17,26,535,,
26,163,12,073,FL,Leon County,16,21,324,,
26,163,26,051,MI,Gladwin County,16,32,429,,
26,163,26,129,MI,Ogemaw County,16,19,275,,
26,163,35,001,NM,Bernalillo County,16,45,339,,
26,163,39,003,OH,Allen County,16,32,349,,
26,163,48,215,TX,Hidalgo County,16,49,732,,
26,163,06,001,CA,Alameda County,15,54,377,,
26,163,08,035,CO,Douglas County,15,40,"1,981",,
26,163,08,041,CO,El Paso County,15,31,423,,
26,163,26,005,MI,Allegan County,15,34,384,,
26,163,26,029,MI,Charlevoix County,15,23,435,,
26,163,34,017,NJ,Hudson County,15,21,"1,528",,
26,163,39,017,OH,Butler County,15,40,"1,086",,
26,163,47,149,TN,Rutherford County,15,28,458,,
26,163,06,075,CA,San Francisco County,14,17,593,,
26,163,12,017,FL,Citrus County,14,23,439,,
26,163,12,083,FL,Marion County,14,24,521,,
26,163,13,217,GA,Newton County,14,21,156,,
26,163,25,025,MA,Suffolk County,14,26,"1,303",,
26,163,39,063,OH,Hancock County,14,29,630,,
26,163,47,187,TN,Williamson County,14,24,"1,097",,
26,163,09,001,CT,Fairfield County,13,23,"1,762",,
26,163,18,057,IN,Hamilton County,13,31,"1,241",,
26,163,18,141,IN,St Joseph County,13,20,577,,
26,163,18,157,IN,Tippecanoe County,13,21,446,,
26,163,21,067,KY,Fayette County,13,21,582,,
26,163,26,015,MI,Barry County,13,19,412,,
26,163,26,019,MI,Benzie County,13,23,486,,
26,163,26,165,MI,Wexford County,13,20,274,,
26,163,39,151,OH,Stark County,13,24,524,,
26,163,48,085,TX,Collin County,13,35,"1,137",,
26,163,48,141,TX,El Paso County,13,30,743,,
26,163,01,097,AL,Mobile County,12,26,209,,
26,163,12,117,FL,Seminole County,12,22,704,,
26,163,20,091,KS,Johnson County,12,26,603,,
26,163,24,510,MD,Baltimore city,12,15,505,,
26,163,26,001,MI,Alcona County,12,27,309,,
26,163,26,149,MI,St Joseph County,12,27,460,,
26,163,26,157,MI,Tuscola County,12,19,470,,
26,163,26,159,MI,Van Buren County,12,16,328,,
26,163,39,057,OH,Greene County,12,17,274,,
26,163,39,165,OH,Warren County,12,24,821,,
26,163,45,079,SC,Richland County,12,20,457,,
26,163,47,113,TN,Madison County,12,24,208,,
26,163,01,125,AL,Tuscaloosa County,11,17,264,,
26,163,04,021,AZ,Pinal County,11,16,239,,
26,163,09,009,CT,New Haven County,11,15,484,,
26,163,12,097,FL,Osceola County,11,16,307,,
26,163,13,097,GA,Douglas County,11,21,334,,
26,163,13,179,GA,Liberty County,11,24,166,,
26,163,18,039,IN,Elkhart County,11,19,189,,
26,163,26,119,MI,Montmorency County,11,19,347,,
26,163,34,003,NJ,Bergen County,11,28,"1,073",,
26,163,34,013,NJ,Essex County,11,19,261,,
26,163,36,055,NY,Monroe County,11,25,601,,
26,163,40,109,OK,Oklahoma County,11,21,555,,
26,163,49,035,UT,Salt Lake County,11,30,812,,
26,163,51,740,VA,Portsmouth city,11,21,743,,
26,163,04,003,AZ,Cochise County,10,19,436,,
26,163,06,013,CA,Contra Costa County,10,25,561,,
26,163,12,033,FL,Escambia County,10,23,"1,711",,
26,163,12,053,FL,Hernando County,10,18,236,,
26,163,12,069,FL,Lake County,10,17,383,,
26,163,12,091,FL,Okaloosa County,10,19,190,,
26,163,12,111,FL,St Lucie County,10,17,299,,
26,163,17,089,IL,Kane County,10,24,585,,
26,163,20,061,KS,Geary County,10,19,151,,
26,163,22,115,LA,Vernon Parish,10,14,195,,
26,163,24,005,MD,Baltimore County,10,21,583,,
26,163,26,011,MI,Arenac County,10,21,292,,
26,163,26,047,MI,Emmet County,10,17,575,,
26,163,34,007,NJ,Camden County,10,12,307,,
26,163,34,027,NJ,Morris County,10,24,"1,905",,
26,163,36,119,NY,Westchester County,10,20,694,,
26,163,37,063,NC,Durham County,10,17,371,,
26,163,39,023,OH,Clark County,10,18,117,,
26,163,39,099,OH,Mahoning County,10,22,166,,
26,163,39,139,OH,Richland County,10,20,352,,
26,163,42,049,PA,Erie County,10,21,386,,
26,163,45,019,SC,Charleston County,10,18,928,,
26,163,48,121,TX,Denton County,10,22,841,,
26,163,48,479,TX,Webb County,10,23,696,,
26,163,51,013,VA,Arlington County,10,17,621,,
26,163,51,087,VA,Henrico County,10,14,298,,
26,163,51,161,VA,Roanoke County,10,28,650,,
26,163,51,800,VA,Suffolk city,10,29,781,,
26,163,58,000,SS,Other Flows - Same State,138,224,"3,454",,
26,163,59,000,DS,Other Flows - Diff State,"2,134","4,135","87,039",,
26,163,59,001,DS,Other Flows - Northeast,304,565,"13,637",,
26,163,59,003,DS,Other Flows - Midwest,482,931,"22,811",,
26,163,59,005,DS,Other Flows - South,"1,060","2,096","37,297",,
26,163,59,007,DS,Other Flows - West,288,543,"13,293",,
26,163,57,009,FR,Foreign - Other flows,519,828,"23,909",,
26,165,96,000,MI,Wexford County Tot Mig-US & For,889,"1,738","27,885",,
26,165,97,000,MI,Wexford County Tot Mig-US,889,"1,738","27,885",,
26,165,97,001,MI,Wexford County Tot Mig-Same St,721,"1,384","21,500",,
26,165,97,003,MI,Wexford County Tot Mig-Diff St,168,354,"6,385",,
26,165,98,000,MI,Wexford County Tot Mig-Foreign,d,d,d,,
26,165,26,165,MI,Wexford County Non-Migrants,"11,951","25,933","492,922",,
26,165,26,055,MI,Grand Traverse County,128,225,"3,175",,
26,165,26,113,MI,Missaukee County,121,242,"2,974",,
26,165,26,133,MI,Osceola County,105,193,"2,398",,
26,165,26,081,MI,Kent County,33,59,916,,
26,165,26,125,MI,Oakland County,26,54,"2,179",,
26,165,26,163,MI,Wayne County,20,45,"1,041",,
26,165,26,101,MI,Manistee County,18,37,335,,
26,165,26,035,MI,Clare County,17,30,482,,
26,165,26,085,MI,Lake County,16,35,435,,
26,165,26,079,MI,Kalkaska County,15,34,645,,
26,165,26,019,MI,Benzie County,14,24,379,,
26,165,26,065,MI,Ingham County,12,21,286,,
26,165,26,139,MI,Ottawa County,12,24,596,,
26,165,26,049,MI,Genesee County,11,21,335,,
26,165,26,099,MI,Macomb County,11,14,357,,
26,165,26,107,MI,Mecosta County,11,17,387,,
26,165,58,000,SS,Other Flows - Same State,151,309,"4,580",,
26,165,59,000,DS,Other Flows - Diff State,168,354,"6,385",,
26,165,59,001,DS,Other Flows - Northeast,12,22,570,,
26,165,59,003,DS,Other Flows - Midwest,47,100,"1,795",,
26,165,59,005,DS,Other Flows - South,65,145,"2,100",,
26,165,59,007,DS,Other Flows - West,44,87,"1,920",,
