"d_fips","n_return_in","n_exempt_in","agi","year"
"55009",15207,26109,665672,2015
"55011",994,1645,46400,2015
"55013",1000,1752,53859,2015
"55015",4122,8082,198964,2015
"55017",4548,8057,189845,2015
"55019",1862,3747,71843,2015
"55021",4833,8453,228228,2015
"55023",979,1716,36007,2015
"55025",39141,60460,2076628,2015
"55027",6454,11969,260446,2015
"55029",1859,3049,116393,2015
"55031",3018,5069,116456,2015
"55033",3253,5411,125973,2015
"55035",8369,13319,334547,2015
"55037",286,468,11547,2015
"55039",5619,10045,231403,2015
"55041",428,830,17464,2015
"55043",3074,5081,99627,2015
"55045",2578,4583,121496,2015
"55047",1669,3182,62755,2015
"55049",1710,2967,73771,2015
"55051",391,634,25203,2015
"55053",1246,2428,49988,2015
"55055",6389,11310,259649,2015
"55057",2104,3851,82074,2015
"55059",11448,20336,534885,2015
"55061",1088,1943,48350,2015
"55063",7847,12392,370304,2015
"55065",1026,2040,33203,2015
"55067",861,1482,30928,2015
"55069",1514,2468,60536,2015
"55071",3701,6489,147346,2015
"55073",7552,13252,334144,2015
"55075",2778,4874,115348,2015
"55077",1248,2323,54112,2015
"55078",307,643,13519,2015
"55079",54253,87688,2328563,2015
"55081",3288,6456,131837,2015
"55083",2552,4492,115077,2015
"55085",3247,5508,138023,2015
"55087",14837,25091,653882,2015
"55089",6528,11489,556904,2015
"55091",507,964,23812,2015
"55093",3270,5555,141161,2015
"55095",2955,5359,125168,2015
"55097",4361,6970,182777,2015
"55099",772,1242,28256,2015
"55101",11593,21549,527619,2015
"55103",988,1704,35690,2015
"55105",8485,15341,418509,2015
"55107",904,1550,35257,2015
"55109",6572,11582,371566,2015
"55111",5151,8765,205981,2015
"55113",1197,1998,72316,2015
"55115",2476,4538,85740,2015
"55117",5803,10481,244665,2015
"55119",991,1604,38640,2015
"55121",2301,4645,88241,2015
"55123",1974,3810,80718,2015
"55125",1983,3451,119482,2015
"55127",7861,14018,448091,2015
"55129",1214,2125,56161,2015
"55131",9153,15621,520477,2015
"55133",26921,46107,1647029,2015
"55135",3633,6215,152550,2015
"55137",1589,2760,68570,2015
"55139",12417,20253,509848,2015
"55141",4388,7804,169199,2015
"56000",40525,75708,3000966,2015
"56001",5201,8141,223284,2015
"56003",887,1960,36776,2015
"56005",5626,10743,279037,2015
"56007",1903,3553,84694,2015
"56009",1784,3493,111434,2015
"56011",734,1635,39888,2015
"56013",2810,5227,123548,2015
"56015",1066,2063,44815,2015
"56017",368,765,19591,2015
"56019",767,1462,37024,2015
"56021",11569,22483,580006,2015
"56023",1836,3806,109350,2015
"56025",8160,15322,420188,2015
"56027",186,386,10046,2015
"56029",3067,5520,173103,2015
"56031",1005,2024,61436,2015
"56033",3126,5396,315967,2015
"56035",1072,2101,91287,2015
"56037",3839,8296,202603,2015
"56039",4779,7065,1551782,2015
"56041",1621,3649,146319,2015
"56043",541,1125,26930,2015
"56045",614,1065,24321,2015
"01000",300307,619871,14453837,2016
"01001",8096,18828,416719,2016
"01003",26721,53909,1723133,2016
"01005",1721,3659,63380,2016
"01007",1485,3423,63163,2016
"01009",4364,9574,172703,2016
"01011",656,1478,20590,2016
"01013",1167,2331,36061,2016
"01015",9206,18585,329629,2016
"01017",3512,7083,118705,2016
"01019",1959,4245,80825,2016
"01021",3283,7214,134454,2016
"01023",690,1466,21714,2016
"01025",1358,2995,58968,2016
"01027",987,2074,34366,2016
"01029",1205,2742,50051,2016
"01031",8063,18375,356748,2016
"01033",5268,10727,223106,2016
"01035",842,1883,25836,2016
"01037",1138,2575,42644,2016
"01039",2230,4840,102395,2016
"01041",1148,2604,40796,2016
"01043",5804,12239,296431,2016
"01045",9059,21264,372387,2016
"01047",1840,3813,111431,2016
"01049",4635,10118,158230,2016
"01051",10072,21376,517482,2016
"01053",2489,5528,86557,2016
"01055",6950,14411,267335,2016
"01057",1153,2603,40586,2016
"01059",2278,5689,71934,2016
"01061",2248,4937,82430,2016
"01063",626,1412,20502,2016
"01065",1128,2442,42493,2016
"01067",1700,3779,66514,2016
"01069",10437,21783,422530,2016
"01071",3513,7513,140283,2016
"01073",51896,96528,2878930,2016
"01075",835,1848,28520,2016
"01077",7338,14192,321362,2016
"01079",2570,5700,94929,2016
"01081",18426,37434,884320,2016
"01083",9826,21633,584203,2016
"01085",909,2023,29639,2016
"01087",1454,2852,43934,2016
"01089",37643,75948,2120179,2016
"01091",1354,2899,51639,2016
"01093",2248,4964,74402,2016
"01095",8088,17724,342663,2016
"01097",24173,46747,1066643,2016
"01099",1214,2741,51362,2016
"01101",20235,42310,935398,2016
"01103",9166,19503,376011,2016
"01105",610,1250,15014,2016
"01107",1150,2652,43739,2016
"01109",2471,4819,85353,2016
"01111",1766,3781,63020,2016
"01113",10404,24136,358690,2016
"01115",9272,19678,514225,2016
"01117",26551,54259,1743374,2016
"01119",634,1322,19489,2016
"01121",6533,13681,261624,2016
"01123",3902,8468,199530,2016
"01125",16284,31373,724807,2016
"01127",3737,7989,134803,2016
"01129",1092,2572,45826,2016
"01131",643,1414,23385,2016
"01133",1865,3892,81402,2016
"02000",65507,128573,3510467,2016
"02013",385,594,13586,2016
"02016",676,1036,26041,2016
"02020",39708,75210,2183365,2016
"02050",1080,1976,54091,2016
"02060",132,236,6134,2016
"02068",479,790,26349,2016
"02070",402,714,19198,2016
"02090",17423,36617,782516,2016
"02100",309,601,16552,2016
"02105",258,432,25424,2016
"02110",4330,7673,225019,2016
"02122",7278,13454,412665,2016
"02130",1734,3336,92831,2016
"02150",2530,5541,128097,2016
"02158",276,512,7790,2016
"02164",122,274,3454,2016
"02170",14230,30378,857254,2016
"02180",619,1146,35036,2016
"02185",489,882,31720,2016
"02188",451,925,26931,2016
"02195",366,647,14091,2016
"02198",581,1083,22439,2016
"02220",1329,2359,68392,2016
"02230",200,288,7841,2016
"02240",798,1894,44900,2016
"02261",1794,3320,93030,2016
"02275",150,294,11218,2016
"02282",-8,-8,-8,2016
"02290",416,784,18929,2016
"04000",435784,847544,25805161,2016
"04001",9208,22533,317485,2016
"04003",15837,34623,733774,2016
"04005",18657,32949,962277,2016
"04007",6029,11630,332998,2016
"04009",2300,5649,101588,2016
"04011",1070,2482,64510,2016
"04012",2235,4175,84458,2016
"04013",325381,621385,21199327,2016
"04015",25584,48523,1186872,2016
"04017",11694,26319,497233,2016
"04019",79807,147375,4602307,2016
"04021",60138,128038,3046228,2016
"04023",3446,7704,167181,2016
"04025",33638,59918,2033200,2016
"04027",17573,37340,739608,2016
"05000",208502,430646,9201957,2016
"05001",1207,2514,37627,2016
"05003",1086,2474,36802,2016
"05005",4580,8801,208770,2016
"05007",39556,84372,2552547,2016
"05009",3480,7347,131528,2016
"05011",723,1632,23743,2016
"05013",306,634,9310,2016
"05015",2911,6043,125365,2016
"05017",794,1747,27517,2016
"05019",1843,3707,60190,2016
"05021",1259,2747,39606,2016
"05023",2789,5745,146928,2016
"05025",562,1314,20794,2016
"05027",1629,3426,57940,2016
"05029",1840,3806,65792,2016
"05031",11097,22737,466306,2016
"05033",6262,13562,234805,2016
"05035",4092,8835,128537,2016
"05037",1304,2942,44758,2016
"05039",482,1012,18222,2016
"05041",901,1876,25843,2016
"05043",1501,3074,52609,2016
"05045",13358,26457,566790,2016
"05047",1490,3261,54692,2016
"05049",1231,2685,44366,2016
"05051",10838,21096,521192,2016
"05053",1652,3588,68484,2016
"05055",4400,9725,148033,2016
"05057",1613,3491,51361,2016
"05059",3025,6650,117845,2016
"05061",1050,2509,36967,2016
"05063",3135,6915,115103,2016
"05065",1115,2545,40944,2016
"05067",981,2082,33264,2016
"05069",4239,8386,140371,2016
"05071",2121,4640,80147,2016
"05073",502,1057,20702,2016
"05075",1552,3433,52978,2016
"05077",433,981,10797,2016
"05079",744,1591,20894,2016
"05081",990,2147,35485,2016
"05083",1686,3903,61320,2016
"05085",9710,21832,410693,2016
"05087",1843,4151,69930,2016
"05089",2187,4584,93067,2016
"05091",5308,11175,182266,2016
"05093",2629,5950,89939,2016
"05095",541,1085,15961,2016
"05097",636,1397,23248,2016
"05099",691,1430,21283,2016
"05101",633,1435,18059,2016
"05103",1872,3914,70420,2016
"05105",1017,2172,40745,2016
"05107",1174,2475,30472,2016
"05109",900,2053,32015,2016
"05111",1924,4174,56735,2016
"05113",1518,3226,72515,2016
"05115",5655,11603,255860,2016
"05117",614,1402,22085,2016
"05119",39411,74537,1820016,2016
"05121",1413,3212,50198,2016
"05123",1747,3949,48166,2016
"05125",13259,27605,697891,2016
"05127",833,1886,28823,2016
"05129",634,1458,27380,2016
"05131",13056,27040,510574,2016
"05133",1016,2175,33761,2016
"05135",2376,5439,71477,2016
"05137",1071,2363,55529,2016
"05139",2775,5718,116643,2016
"05141",1359,2840,64549,2016
"05143",27256,51708,1315030,2016
"05145",6783,14618,264698,2016
"05147",449,967,10392,2016
"05149",2077,4704,63682,2016
"06000",2179968,3953869,170192329,2016
"06001",178972,302086,15899100,2016
"06003",162,258,13360,2016
"06005",4288,8135,247231,2016
"06007",18416,32035,813888,2016
"06009",5577,10577,360254,2016
"06011",1459,3453,221111,2016
"06013",115768,219047,11352851,2016
"06015",2615,5494,116682,2016
"06017",23410,43848,1908048,2016
"06019",45726,96096,2040514,2016
"06021",2107,4341,90019,2016
"06023",11792,18806,463321,2016
"06025",9669,23219,328997,2016
"06027",2174,3579,112702,2016
"06029",46128,100727,2005881,2016
"06031",12048,25919,495522,2016
"06033",5726,10774,257172,2016
"06035",2838,5565,113172,2016
"06037",476341,772494,31665161,2016
"06039",10346,23275,448869,2016
"06041",28400,48016,4607224,2016
"06043",2133,3891,110545,2016
"06045",7215,12656,414415,2016
"06047",17091,40676,667009,2016
"06049",745,1514,34650,2016
"06051",2101,3664,108450,2016
"06053",35003,71112,2434436,2016
"06055",14554,25380,1277359,2016
"06057",12800,22268,942621,2016
"06059",231938,413657,17736384,2016
"06061",52120,100371,4117000,2016
"06063",2375,4386,122510,2016
"06065",207923,439023,11820395,2016
"06067",128042,230655,6731485,2016
"06069",6322,14163,469915,2016
"06071",179961,381398,8172793,2016
"06073",273242,480702,17452775,2016
"06075",139381,176602,23480121,2016
"06077",56677,124411,3096959,2016
"06079",26948,47558,1941287,2016
"06081",90706,149926,13565803,2016
"06083",34497,61031,2586478,2016
"06085",150489,258628,17891305,2016
"06087",25524,43173,2188434,2016
"06089",15652,30068,751126,2016
"06091",282,478,13670,2016
"06093",4347,7956,183112,2016
"06095",50940,98685,2879808,2016
"06097",40400,66188,3471396,2016
"06099",37644,82297,1844680,2016
"06101",9145,19731,360719,2016
"06103",5894,12383,243520,2016
"06105",958,1646,70850,2016
"06107",20929,47192,891306,2016
"06109",5461,10019,318901,2016
"06111",63642,119983,5585347,2016
"06113",23983,42462,1338874,2016
"06115",11089,24233,484920,2016
"08000",708752,1264984,43938599,2016
"08001",89235,173800,4320488,2016
"08003",2358,4644,86389,2016
"08005",127642,228371,7890281,2016
"08007",2584,5005,152536,2016
"08009",175,373,4129,2016
"08011",336,768,9428,2016
"08013",54073,87347,4190719,2016
"08014",20959,37282,1574172,2016
"08015",3455,6176,203212,2016
"08017",-8,-8,-8,2016
"08019",1954,3382,118358,2016
"08021",526,1141,16725,2016
"08023",393,842,10649,2016
"08025",263,603,8645,2016
"08027",991,2111,68342,2016
"08029",4291,8369,187011,2016
"08031",174068,260263,10809725,2016
"08033",224,435,9608,2016
"08035",58979,118599,5656293,2016
"08037",10632,15915,912224,2016
"08039",4390,9452,381618,2016
"08041",109629,226180,5354185,2016
"08043",5892,11308,261532,2016
"08045",8856,15611,465113,2016
"08047",1419,2336,79913,2016
"08049",3526,5635,229885,2016
"08051",3103,4695,190050,2016
"08053",44,102,3796,2016
"08055",1040,2010,41799,2016
"08057",169,359,5759,2016
"08059",109413,182773,6902225,2016
"08061",-8,-8,-8,2016
"08063",800,1583,27691,2016
"08065",1725,2788,66973,2016
"08067",8570,14360,507892,2016
"08069",53360,91407,3205954,2016
"08071",1744,3497,73109,2016
"08073",588,1224,21362,2016
"08075",1990,3902,109784,2016
"08077",16702,30323,848295,2016
"08079",40,80,2692,2016
"08081",1919,3867,75431,2016
"08083",3708,7393,166284,2016
"08085",5324,10685,256310,2016
"08087",2916,6057,120055,2016
"08089",1762,3681,57336,2016
"08091",1217,2092,118619,2016
"08093",4073,7423,264370,2016
"08095",305,689,12919,2016
"08097",3765,5431,329950,2016
"08099",1145,2572,32455,2016
"08101",15650,30440,669753,2016
"08103",673,1388,36249,2016
"08105",1586,3367,92120,2016
"08107",5011,7982,373285,2016
"08109",788,1478,30437,2016
"08111",-9,-9,-9,2016
"08113",1785,2769,226092,2016
"08115",293,574,10753,2016
"08117",8122,11420,681983,2016
"08119",5609,10931,309119,2016
"08121",412,882,15740,2016
"08123",48333,98804,2907685,2016
"08125",876,1904,33859,2016
"09000",194902,332717,15433519,2016
"09001",66207,118387,8633249,2016
"09003",60309,102557,3938014,2016
"09005",16543,27541,1035404,2016
"09007",19044,30510,1359954,2016
"09009",59441,99341,3488322,2016
"09011",25010,43932,1554974,2016
"09013",16624,27686,978259,2016
"09015",9912,17090,465183,2016
"10000",60374,110217,3952117,2016
"10001",18673,35839,854668,2016
"10003",42342,76400,2758860,2016
"10005",25200,45276,1990716,2016
"11000",88423,118614,6347368,2016
"11001",121700,163233,8620043,2016
"12000",1822113,3343028,136025222,2016
"12001",32962,57884,1611074,2016
"12003",2186,4517,90732,2016
"12005",26378,51699,1784381,2016
"12007",2716,5718,102664,2016
"12009",70239,131223,4415077,2016
"12011",199299,348476,12985993,2016
"12013",1180,2624,40111,2016
"12015",34176,61126,2302997,2016
"12017",21861,40434,1147037,2016
"12019",36672,78234,1944623,2016
"12021",50052,90930,10504775,2016
"12023",7861,15920,308054,2016
"12027",3525,7018,150619,2016
"12029",1480,3075,54602,2016
"12031",116290,211870,6079846,2016
"12033",43024,78048,2178102,2016
"12035",19468,36875,1307310,2016
"12037",1310,2392,106378,2016
"12039",4123,8501,154262,2016
"12041",2039,4462,79465,2016
"12043",1936,3827,89237,2016
"12045",1940,3752,107338,2016
"12047",1133,2536,36116,2016
"12049",1941,4269,73604,2016
"12051",4403,9501,152367,2016
"12053",28601,55725,1282566,2016
"12055",12580,23998,537621,2016
"12057",172650,322370,10041206,2016
"12059",1839,3925,55634,2016
"12061",23665,42962,2266778,2016
"12063",4147,8496,138200,2016
"12065",1346,2699,60474,2016
"12067",558,1220,18330,2016
"12069",59680,113543,3220123,2016
"12071",100027,180883,9149757,2016
"12073",30839,53654,1435780,2016
"12075",5431,11072,216843,2016
"12077",565,1233,18833,2016
"12079",1307,2530,190757,2016
"12081",61793,112806,5318104,2016
"12083",45965,85004,2173898,2016
"12085",25957,46687,3573957,2016
"12086",148169,253691,16313109,2016
"12087",16410,27180,1640971,2016
"12089",13154,26814,1118119,2016
"12091",38423,76244,2383709,2016
"12093",3989,7800,150015,2016
"12095",186617,338678,9818916,2016
"12097",62383,125756,2562899,2016
"12099",154340,268522,20454609,2016
"12101",84754,164735,4316379,2016
"12103",125642,208228,9041594,2016
"12105",82052,160971,3717237,2016
"12107",7968,15931,286486,2016
"12109",40372,84438,4233724,2016
"12111",45885,85764,2423962,2016
"12113",29660,63301,1741748,2016
"12115",66726,116711,6762171,2016
"12117",78499,145721,4316521,2016
"12119",25867,45204,2261668,2016
"12121",4787,9683,153698,2016
"12123",1350,2708,85341,2016
"12125",1284,2686,48410,2016
"12127",71709,129959,3866609,2016
"12129",3795,7823,180302,2016
"12131",13399,25926,1926390,2016
"12133",2780,5950,106333,2016
"13000",1019767,2057341,53310774,2016
"13001",1175,2666,39923,2016
"13003",622,1548,16373,2016
"13005",862,1960,37370,2016
"13007",282,670,5692,2016
"13009",3432,6681,141578,2016
"13011",2123,4824,74396,2016
"13013",11897,25401,545110,2016
"13015",12094,25161,512783,2016
"13017",1399,2984,34980,2016
"13019",1658,4181,54507,2016
"13021",14518,27567,598918,2016
"13023",948,2102,35241,2016
"13025",1544,3353,46351,2016
"13027",1960,4296,54731,2016
"13029",8404,21659,510364,2016
"13031",7876,15548,295504,2016
"13033",1933,4162,77738,2016
"13035",2735,5871,144895,2016
"13037",425,861,9423,2016
"13039",9279,20299,401339,2016
"13043",919,2120,29785,2016
"13045",12471,26481,509046,2016
"13047",8078,17159,318330,2016
"13049",881,2031,30813,2016
"13051",44120,82308,2566182,2016
"13053",3549,8487,136592,2016
"13055",1614,3525,47286,2016
"13057",36223,74548,2566709,2016
"13059",18175,30726,786246,2016
"13061",246,567,9471,2016
"13063",52914,111758,1333678,2016
"13065",474,1041,11401,2016
"13067",117276,219886,6872229,2016
"13069",2377,5142,75808,2016
"13071",3062,6745,90441,2016
"13073",24088,55806,1395029,2016
"13075",1709,3680,48961,2016
"13077",18440,39876,1147524,2016
"13079",1294,2721,43904,2016
"13081",1618,3494,53332,2016
"13083",1475,3181,58404,2016
"13085",3927,7929,271977,2016
"13087",1784,3806,53892,2016
"13089",135423,240189,7047882,2016
"13091",1127,2579,38440,2016
"13093",810,1838,29846,2016
"13095",8798,17827,297941,2016
"13097",24558,50990,902664,2016
"13099",820,1763,55729,2016
"13101",325,766,7748,2016
"13103",8446,19173,412524,2016
"13105",1205,2551,33896,2016
"13107",1608,3584,45844,2016
"13109",891,1928,27964,2016
"13111",3248,6388,226491,2016
"13113",18418,41568,1333731,2016
"13115",7604,16364,309578,2016
"13117",34415,81782,3285381,2016
"13119",2524,5284,110420,2016
"13121",194389,341635,14297985,2016
"13123",3799,7295,205407,2016
"13125",148,360,5092,2016
"13127",9903,19395,612992,2016
"13129",5250,11972,199056,2016
"13131",1888,4027,62706,2016
"13133",2466,4998,389860,2016
"13135",116304,241882,5611555,2016
"13137",4108,8779,163926,2016
"13139",22318,46452,1293204,2016
"13141",548,1134,22614,2016
"13143",3133,6939,119071,2016
"13145",4392,10075,281949,2016
"13147",2225,4993,111794,2016
"13149",1172,2723,41799,2016
"13151",35341,75635,1442822,2016
"13153",20174,44546,894182,2016
"13155",902,1999,26605,2016
"13157",9507,21427,523977,2016
"13159",1556,3399,82588,2016
"13161",992,2323,32995,2016
"13163",989,2154,26996,2016
"13165",619,1257,18001,2016
"13167",575,1273,19088,2016
"13169",2670,5969,101913,2016
"13171",1996,4102,71073,2016
"13173",1723,4032,52288,2016
"13175",3337,7188,140041,2016
"13177",4367,10023,196212,2016
"13179",17044,39107,567957,2016
"13181",665,1494,42629,2016
"13183",3867,9648,131687,2016
"13185",13833,28771,502971,2016
"13187",4135,8049,180230,2016
"13189",1814,3908,65362,2016
"13191",1356,2708,64639,2016
"13193",721,1508,18252,2016
"13195",2991,6478,140943,2016
"13197",590,1320,18407,2016
"13199",2416,5031,88112,2016
"13201",537,1259,16954,2016
"13205",1658,3831,48088,2016
"13207",3099,6681,175832,2016
"13209",1027,2512,42600,2016
"13211",1974,4476,107514,2016
"13213",3139,7330,96601,2016
"13215",26769,58363,1180200,2016
"13217",15980,34531,578062,2016
"13219",5344,13279,464289,2016
"13221",1555,3296,60737,2016
"13223",23922,51644,1130700,2016
"13225",3566,7435,123926,2016
"13227",4248,8735,282195,2016
"13229",1819,4203,63786,2016
"13231",1810,3840,89301,2016
"13233",3416,7519,121121,2016
"13235",732,1568,22565,2016
"13237",2744,5718,170781,2016
"13239",258,563,7705,2016
"13241",1670,3138,103932,2016
"13243",551,1160,13023,2016
"13245",27956,54138,1078048,2016
"13247",15329,31671,558096,2016
"13249",354,798,9746,2016
"13251",1028,2303,29518,2016
"13253",775,1616,25503,2016
"13255",8329,17174,329841,2016
"13257",2393,5151,93109,2016
"13259",244,512,7630,2016
"13261",1929,4038,65964,2016
"13263",595,1273,22419,2016
