"GEOID1","MOVEDOUT_M","MOVEDIN","MOVEDOUT","MOVEDNET","MOVEDNET_M","year"
"2606712840",159,65,159,-108,-108,2010
"2606719720",137,138,137,1,1,2010
"2606724220",136,300,136,164,164,2010
"2606740860",3334,3004,3334,-330,-330,2010
"2606740880",867,329,867,-538,-538,2010
"2606742520",34,130,34,96,96,2010
"2606749920",386,264,386,-122,-122,2010
"2606758720",50,153,50,103,103,2010
"2606760200",271,262,271,-15,-15,2010
"2606760920",37,64,37,27,27,2010
"2606761160",271,411,271,85,85,2010
"2606761580",68,263,68,180,180,2010
"2606765860",376,700,376,308,308,2010
"2606765880",227,298,227,71,71,2010
"2606769440",157,174,157,17,17,2010
"2606772120",2,48,2,46,46,2010
"2606706900",844,774,844,-93,-93,2011
"2606707700",139,172,139,29,29,2011
"2606709680",440,705,440,261,261,2011
"2606712840",244,83,244,-171,-171,2011
"2606719720",163,129,163,-34,-34,2011
"2606724220",133,234,133,101,101,2011
"2606740860",3088,2576,3088,-533,-533,2011
"2606740880",719,384,719,-335,-335,2011
"2606742520",29,141,29,112,112,2011
"2606749920",363,165,363,-198,-198,2011
"2606758720",58,120,58,61,61,2011
"2606760200",333,492,333,154,154,2011
"2606760920",28,100,28,72,72,2011
"2606761160",262,338,262,76,76,2011
"2606761580",87,267,87,162,162,2011
"2606765860",367,622,367,227,227,2011
"2606765880",204,274,204,70,70,2011
"2606769440",243,144,243,-99,-99,2011
"2606772120",45,35,45,-10,-10,2011
"2606706900",784,705,784,-98,-98,2012
"2606707700",192,241,192,45,45,2012
"2606709680",420,556,420,133,133,2012
"2606712840",219,137,219,-91,-91,2012
"2606719720",174,102,174,-72,-72,2012
"2606724220",271,213,271,-58,-58,2012
"2606740860",3139,2791,3139,-362,-362,2012
"2606740880",551,415,551,-136,-136,2012
"2606742520",45,84,45,39,39,2012
"2606749920",364,301,364,-72,-72,2012
"2606758720",83,70,83,-14,-14,2012
"2606760200",391,481,391,80,80,2012
"2606760920",34,107,34,73,73,2012
"2606761160",288,413,288,125,125,2012
"2606761580",137,169,137,15,15,2012
"2606765860",540,651,540,72,72,2012
"2606765880",161,368,161,207,207,2012
"2606769440",294,154,294,-140,-140,2012
"2606772120",91,27,91,-64,-64,2012
"2606706900",705,751,705,20,20,2013
"2606707700",109,204,109,88,88,2013
"2606709680",573,482,573,-91,-91,2013
"2606712840",182,135,182,-59,-59,2013
"2606719720",194,166,194,-28,-28,2013
"2606724220",352,183,352,-169,-169,2013
"2606740860",3136,2972,3136,-176,-176,2013
"2606740880",583,306,583,-277,-277,2013
"2606742520",113,75,113,-38,-38,2013
"2606749920",222,257,222,26,26,2013
"2606758720",82,77,82,-7,-7,2013
"2606760200",424,464,424,29,29,2013
"2606760920",28,113,28,85,85,2013
"2606761160",288,380,288,92,92,2013
"2606761580",139,199,139,45,45,2013
"2606765860",449,399,449,-77,-77,2013
"2606765880",123,358,123,235,235,2013
"2606769440",344,213,344,-131,-131,2013
"2606772120",145,27,145,-118,-118,2013
"2606706900",678,780,678,62,62,2014
"2606707700",52,171,52,112,112,2014
"2606709680",501,465,501,-36,-36,2014
"2606712840",170,205,170,31,31,2014
"2606719720",142,244,142,85,85,2014
"2606724220",301,328,301,27,27,2014
"2606740860",3063,2583,3063,-505,-505,2014
"2606740880",537,301,537,-236,-236,2014
"2606742520",135,94,135,-41,-41,2014
"2606749920",398,246,398,-161,-161,2014
"2606758720",128,50,128,-80,-80,2014
"2606760200",397,408,397,-2,-2,2014
"2606760920",82,112,82,30,30,2014
"2606761160",403,307,403,-96,-96,2014
"2606761580",184,270,184,71,71,2014
"2606765860",403,268,403,-161,-161,2014
"2606765880",141,420,141,279,279,2014
"2606769440",378,122,378,-256,-256,2014
"2606772120",143,37,143,-106,-106,2014
"2606706900",721,931,721,188,188,2015
"2606707700",57,309,57,247,247,2015
"2606709680",480,449,480,-31,-31,2015
"2606712840",190,215,190,21,21,2015
"2606719720",150,297,150,129,129,2015
"2606724220",346,426,346,80,80,2015
"2606740860",2252,2289,2252,-3,-3,2015
"2606740880",665,300,665,-365,-365,2015
"2606742520",169,66,169,-103,-103,2015
"2606749920",300,345,300,37,37,2015
"2606758720",109,45,109,-66,-66,2015
"2606760200",374,436,374,58,58,2015
"2606760920",85,112,85,12,12,2015
"2606761160",310,320,310,10,10,2015
"2606761580",171,290,171,119,119,2015
"2606765860",445,277,445,-199,-199,2015
"2606765880",155,343,155,188,188,2015
"2606769440",379,156,379,-223,-223,2015
"2606772120",147,79,147,-68,-68,2015
"2606706900",538,764,538,215,215,2016
"2606707700",47,170,47,118,118,2016
"2606709680",481,481,481,0,0,2016
"2606712840",125,176,125,46,46,2016
"2606719720",238,336,238,79,79,2016
"2606724220",423,362,423,-61,-61,2016
"2606740860",2251,2246,2251,-29,-29,2016
"2606740880",737,290,737,-447,-447,2016
"2606742520",165,53,165,-112,-112,2016
"2606749920",284,308,284,19,19,2016
"2606758720",95,93,95,-2,-2,2016
"2606760200",439,310,439,-133,-133,2016
"2606760920",98,137,98,22,22,2016
"2606761160",355,328,355,-27,-27,2016
"2606761580",362,371,362,9,9,2016
"2606765860",435,378,435,-73,-73,2016
"2606765880",138,476,138,338,338,2016
"2606769440",224,174,224,-50,-50,2016
"2606772120",100,134,100,34,34,2016
"2608100240",1177,873,1177,-315,-315,2010
"2608101160",436,528,436,81,81,2010
"2608101840",2942,2175,2942,-892,-892,2010
"2608109780",68,247,68,167,167,2010
"2608112240",1936,1779,1936,-187,-187,2010
"2608112500",1186,813,1186,-389,-389,2010
"2608113080",480,798,480,304,304,2010
"2608113660",620,1481,620,738,738,2010
"2608114200",1068,614,1068,-462,-462,2010
"2608118500",239,534,239,295,295,2010
"2608123980",915,1273,915,285,285,2010
"2608131240",1504,3699,1504,1930,1930,2010
"2608134000",23967,20279,23967,-4681,-4681,2010
"2608134020",1494,1509,1494,-44,-44,2010
"2608134160",2334,1676,2334,-682,-682,2010
"2608134560",118,56,118,-62,-62,2010
"2608142820",6155,6709,6155,209,209,2010
"2608149540",469,303,469,-166,-166,2010
"2608149560",671,368,671,-303,-303,2010
"2608156920",441,191,441,-265,-265,2010
"2608159580",270,318,270,48,48,2010
"2608164660",1755,2331,1755,551,551,2010
"2608169080",1527,552,1527,-975,-975,2010
"2608174460",265,305,265,40,40,2010
"2608175440",661,787,661,79,79,2010
"2608175560",50,494,50,444,444,2010
"2608181140",435,393,435,-42,-42,2010
"2608181920",97,369,97,272,272,2010
"2608182960",2762,3605,2762,777,777,2010
"2608188940",7564,9164,7564,1297,1297,2010
"2608100240",948,859,948,-118,-118,2011
"2608101160",469,210,469,-259,-259,2011
"2608101840",2539,2264,2539,-281,-281,2011
"2608109780",108,279,108,159,159,2011
"2608112240",1958,1285,1958,-690,-690,2011
"2608112500",803,1066,803,243,243,2011
"2608113080",724,603,724,-138,-138,2011
"2608113660",904,1352,904,385,385,2011
"2608114200",892,580,892,-319,-319,2011
"2608118500",320,490,320,170,170,2011
"2608123980",919,1344,919,350,350,2011
"2608131240",1747,3737,1747,1887,1887,2011
"2608134000",23436,20492,23436,-3938,-3938,2011
"2608134020",1245,1369,1245,77,77,2011
"2608134160",2057,1665,2057,-413,-413,2011
"2608134560",209,78,209,-131,-131,2011
"2608142820",6452,6968,6452,72,72,2011
"2608149540",537,158,537,-379,-379,2011
"2608149560",1006,344,1006,-662,-662,2011
"2608156920",391,225,391,-166,-166,2011
"2608159580",337,378,337,41,41,2011
"2608164660",1763,2413,1763,623,623,2011
"2608169080",1277,643,1277,-634,-634,2011
"2608174460",371,230,371,-141,-141,2011
"2608175440",603,857,603,216,216,2011
"2608175560",59,246,59,187,187,2011
"2608181140",364,316,364,-57,-57,2011
"2608181920",244,473,244,220,220,2011
"2608182960",3073,2987,3073,-199,-199,2011
"2608188940",7726,9761,7726,1628,1628,2011
"2608100240",964,789,964,-219,-219,2012
"2608101160",570,402,570,-168,-168,2012
"2608101840",2492,2218,2492,-310,-310,2012
"2608109780",155,255,155,83,83,2012
"2608112240",1831,1473,1831,-380,-380,2012
"2608112500",777,946,777,148,148,2012
"2608113080",876,534,876,-342,-342,2012
"2608113660",1275,1404,1275,64,64,2012
"2608114200",878,520,878,-358,-358,2012
"2608118500",474,317,474,-157,-157,2012
"2608123980",1063,950,1063,-160,-160,2012
"2608131240",2104,3700,2104,1540,1540,2012
"2608134000",21642,20340,21642,-2406,-2406,2012
"2608134020",1344,1422,1344,-3,-3,2012
"2608134160",1697,1721,1697,-45,-45,2012
"2608134560",185,124,185,-71,-71,2012
"2608142820",6282,7003,6282,232,232,2012
"2608149540",471,349,471,-122,-122,2012
"2608149560",897,381,897,-516,-516,2012
"2608156920",294,324,294,3,3,2012
"2608159580",328,361,328,-9,-9,2012
"2608164660",2155,2261,2155,76,76,2012
"2608169080",828,578,828,-250,-250,2012
"2608174460",373,427,373,54,54,2012
"2608175440",663,910,663,212,212,2012
"2608175560",199,237,199,32,32,2012
"2608181140",366,463,366,86,86,2012
"2608181920",270,390,270,109,109,2012
"2608182960",3066,2669,3066,-552,-552,2012
"2608188940",7145,8766,7145,1444,1444,2012
"2608100240",869,904,869,-12,-12,2013
"2608101160",596,424,596,-172,-172,2013
"2608101840",2442,2226,2442,-283,-283,2013
"2608109780",197,191,197,-38,-38,2013
"2608112240",2270,1489,2270,-792,-792,2013
"2608112500",938,996,938,18,18,2013
"2608113080",936,563,936,-373,-373,2013
"2608113660",1564,1609,1564,1,1,2013
"2608114200",811,466,811,-345,-345,2013
"2608118500",495,529,495,-91,-91,2013
"2608123980",910,1018,910,92,92,2013
"2608131240",2501,3533,2501,978,978,2013
"2608134000",22809,21551,22809,-2539,-2539,2013
"2608134020",1725,1546,1725,-236,-236,2013
"2608134160",1832,1521,1832,-405,-405,2013
"2608134560",208,217,208,1,1,2013
"2608142820",6857,7101,6857,-107,-107,2013
"2608149540",454,461,454,7,7,2013
"2608149560",680,409,680,-271,-271,2013
"2608156920",285,464,285,141,141,2013
"2608159580",338,268,338,-92,-92,2013
"2608164660",2221,2957,2221,724,724,2013
"2608169080",699,571,699,-128,-128,2013
"2608174460",452,834,452,372,372,2013
"2608175440",699,994,699,267,267,2013
"2608175560",314,262,314,-58,-58,2013
"2608181140",561,459,561,-110,-110,2013
"2608181920",262,299,262,24,24,2013
"2608182960",3192,3025,3192,-314,-314,2013
"2608188940",7528,8931,7528,1191,1191,2013
"2608100240",1104,779,1104,-369,-369,2014
"2608101160",644,469,644,-175,-175,2014
"2608101840",2703,2288,2703,-438,-438,2014
"2608109780",447,164,447,-299,-299,2014
"2608112240",2219,1482,2219,-773,-773,2014
"2608112500",1184,1089,1184,-133,-133,2014
"2608113080",923,576,923,-347,-347,2014
"2608113660",1524,1793,1524,226,226,2014
"2608114200",770,421,770,-349,-349,2014
"2608118500",435,575,435,88,88,2014
"2608123980",880,1017,880,129,129,2014
"2608131240",2807,3739,2807,898,898,2014
"2608134000",22728,22812,22728,-1418,-1418,2014
"2608134020",1706,1641,1706,-106,-106,2014
"2608134160",1878,1489,1878,-489,-489,2014
"2608134560",287,431,287,135,135,2014
"2608142820",6818,7255,6818,29,29,2014
"2608149540",486,659,486,173,173,2014
"2608149560",646,407,646,-239,-239,2014
"2608156920",284,520,284,206,206,2014
"2608159580",477,361,477,-130,-130,2014
"2608164660",2158,3112,2158,913,913,2014
"2608169080",672,417,672,-255,-255,2014
"2608174460",460,888,460,417,417,2014
"2608175440",1014,986,1014,-43,-43,2014
"2608175560",347,256,347,-96,-96,2014
"2608181140",683,460,683,-234,-234,2014
"2608181920",480,380,480,-111,-111,2014
"2608182960",3025,3647,3025,368,368,2014
"2608188940",7135,9323,7135,1976,1976,2014
"2608100240",1208,868,1208,-383,-383,2015
"2608101160",575,680,575,105,105,2015
"2608101840",2714,2715,2714,-63,-63,2015
"2608109780",450,173,450,-294,-294,2015
"2608112240",2174,1453,2174,-761,-761,2015
"2608112500",1172,1138,1172,-116,-116,2015
"2608113080",1040,742,1040,-298,-298,2015
"2608113660",1492,1810,1492,277,277,2015
"2608114200",898,297,898,-601,-601,2015
"2608118500",531,762,531,187,187,2015
"2608123980",834,778,834,-64,-64,2015
"2608131240",3050,3799,3050,732,732,2015
"2608134000",22647,23703,22647,-608,-608,2015
"2608134020",2043,1561,2043,-508,-508,2015
"2608134160",2127,1356,2127,-854,-854,2015
"2608134560",216,433,216,209,209,2015
"2608142820",5994,7841,5994,1446,1446,2015
"2608149540",439,688,439,249,249,2015
"2608149560",579,385,579,-194,-194,2015
"2608156920",323,551,323,193,193,2015
"2608159580",349,283,349,-75,-75,2015
"2608164660",2322,3173,2322,804,804,2015
"2608169080",782,352,782,-439,-439,2015
"2608174460",484,948,484,450,450,2015
"2608175440",1077,1039,1077,-50,-50,2015
"2608175560",352,211,352,-145,-145,2015
"2608181140",493,295,493,-214,-214,2015
"2608181920",426,352,426,-85,-85,2015
"2608182960",3307,3834,3307,270,270,2015
"2608188940",6417,9166,6417,2546,2546,2015
"2608100240",1453,962,1453,-533,-533,2016
"2608101160",581,735,581,154,154,2016
"2608101840",2675,2865,2675,133,133,2016
"2608109780",459,175,459,-300,-300,2016
"2608112240",2251,1708,2251,-587,-587,2016
"2608112500",1434,1253,1434,-272,-272,2016
"2608113080",1114,777,1114,-337,-337,2016
"2608113660",1469,1977,1469,465,465,2016
"2608114200",1036,362,1036,-674,-674,2016
"2608118500",513,995,513,422,422,2016
"2608123980",784,886,784,23,23,2016
"2608131240",3404,3725,3404,306,306,2016
"2608134000",23228,25378,23228,408,408,2016
"2608134020",2181,1564,2181,-655,-655,2016
"2608134160",2109,1613,2109,-577,-577,2016
"2608134560",141,483,141,333,333,2016
"2608142820",6001,7886,6001,1568,1568,2016
"2608149540",549,638,549,89,89,2016
"2608149560",416,389,416,-27,-27,2016
"2608156920",287,581,287,260,260,2016
"2608159580",356,169,356,-196,-196,2016
"2608164660",2366,3473,2366,1062,1062,2016
"2608169080",772,427,772,-354,-354,2016
"2608174460",449,952,449,490,490,2016
"2608175440",941,944,941,-2,-2,2016
"2608175560",411,280,411,-136,-136,2016
"2608181140",518,451,518,-67,-67,2016
"2608181920",439,218,439,-221,-221,2016
"2608182960",3241,4183,3241,693,693,2016
"2608188940",8149,9221,8149,878,878,2016
"2609903540",675,381,675,-309,-309,2010
"2609911300",325,469,325,134,134,2010
"2609914320",523,1011,523,478,478,2010
"2609915340",3245,3547,3245,224,224,2010
"2609916520",8399,11223,8399,2662,2662,2010
"2609924290",3773,4290,3773,501,501,2010
"2609930420",1508,1356,1508,-253,-253,2010
"2609936820",1891,3252,1891,1228,1228,2010
"2609946900",910,1333,910,369,369,2010
"2609950480",5441,4478,5441,-1179,-1179,2010
"2609952960",61,65,61,4,4,2010
"2609955820",2199,3318,2199,1104,1104,2010
"2609957100",1944,915,1944,-1029,-1029,2010
"2609967420",234,204,234,-39,-39,2010
"2609968380",538,457,538,-81,-81,2010
"2609968400",55,301,55,229,229,2010
"2609969800",5759,3301,5759,-2573,-2573,2010
"2609970760",3881,3356,3881,-630,-630,2010
"2609972820",5104,6410,5104,953,953,2010
"2609976460",11676,9374,11676,-4064,-4064,2010
"2609981540",1426,311,1426,-1132,-1132,2010
"2609982453",370,5,370,-365,-365,2010
"2609984000",10761,11250,10761,-180,-180,2010
"2609984120",2071,1897,2071,-182,-182,2010
"2609903540",461,441,461,-32,-32,2011
"2609911300",425,415,425,-10,-10,2011
"2609914320",650,999,650,341,341,2011
"2609915340",3236,3358,3236,73,73,2011
"2609916520",8563,11034,8563,2358,2358,2011
"2609924290",3917,5044,3917,1109,1109,2011
"2609930420",1449,1397,1449,-110,-110,2011
"2609936820",2414,3070,2414,566,566,2011
"2609946900",699,1559,699,804,804,2011
"2609950480",5270,4473,5270,-995,-995,2011
"2609952960",57,82,57,25,25,2011
"2609955820",2178,2865,2178,666,666,2011
"2609957100",1940,772,1940,-1168,-1168,2011
"2609967420",283,280,283,-3,-3,2011
"2609968380",506,450,506,-56,-56,2011
"2609968400",81,276,81,195,195,2011
"2609969800",6034,3664,6034,-2495,-2495,2011
"2609970760",4079,3513,4079,-645,-645,2011
"2609972820",4777,6125,4777,720,720,2011
"2609976460",10723,9778,10723,-2590,-2590,2011
"2609981540",947,319,947,-650,-650,2011
"2609982453",283,6,283,-277,-277,2011
"2609984000",10427,11526,10427,134,134,2011
"2609984120",2042,1705,2042,-343,-343,2011
"2609903540",627,460,627,-180,-180,2012
"2609911300",529,387,529,-142,-142,2012
"2609914320",653,1022,653,369,369,2012
"2609915340",3588,3319,3588,-343,-343,2012
"2609916520",9020,10842,9020,1702,1702,2012
"2609924290",4218,5686,4218,1447,1447,2012
"2609930420",1635,1434,1635,-262,-262,2012
"2609936820",2563,3233,2563,618,618,2012
"2609946900",914,1227,914,239,239,2012
"2609950480",5712,4473,5712,-1436,-1436,2012
"2609952960",78,66,78,-12,-12,2012
"2609955820",1908,2640,1908,723,723,2012
"2609957100",1789,695,1789,-1094,-1094,2012
"2609967420",303,201,303,-102,-102,2012
"2609968380",512,552,512,40,40,2012
"2609968400",82,241,82,153,153,2012
"2609969800",6068,4258,6068,-1981,-1981,2012
"2609970760",4529,3848,4529,-775,-775,2012
"2609972820",5358,5581,5358,-321,-321,2012
"2609976460",10573,10297,10573,-1935,-1935,2012
"2609981540",896,519,896,-399,-399,2012
"2609982453",387,4,387,-383,-383,2012
"2609984000",10407,11565,10407,7,7,2012
"2609984120",1894,1791,1894,-103,-103,2012
"2609903540",475,401,475,-88,-88,2013
"2609911300",605,407,605,-198,-198,2013
"2609914320",688,999,688,311,311,2013
"2609915340",3668,3482,3668,-274,-274,2013
"2609916520",8698,11358,8698,2569,2569,2013
"2609924290",4044,5307,4044,1233,1233,2013
"2609930420",1538,1126,1538,-424,-424,2013
"2609936820",2539,2996,2539,354,354,2013
"2609946900",1186,1403,1186,136,136,2013
"2609950480",5202,3418,5202,-2010,-2010,2013
"2609952960",131,81,131,-50,-50,2013
"2609955820",2121,2655,2121,534,534,2013
"2609957100",1895,616,1895,-1279,-1279,2013
"2609967420",224,215,224,-9,-9,2013
"2609968380",627,663,627,36,36,2013
"2609968400",130,205,130,61,61,2013
"2609969800",5430,5086,5430,-485,-485,2013
"2609970760",4554,4084,4554,-581,-581,2013
"2609972820",5249,5128,5249,-653,-653,2013
"2609976460",10356,10711,10356,-1308,-1308,2013
"2609981540",854,552,854,-328,-328,2013
"2609982453",288,5,288,-283,-283,2013
"2609984000",11077,12970,11077,420,420,2013
"2609984120",2069,1627,2069,-442,-442,2013
"2609903540",447,524,447,77,77,2014
"2609911300",683,377,683,-306,-306,2014
"2609914320",849,827,849,-22,-22,2014
"2609915340",3729,3740,3729,-128,-128,2014
"2609916520",8500,11769,8500,3193,3193,2014
"2609924290",4060,5096,4060,1001,1001,2014
"2609930420",1453,1014,1453,-456,-456,2014
"2609936820",2326,2713,2326,293,293,2014
"2609946900",1435,1207,1435,-253,-253,2014
"2609950480",4632,3116,4632,-1663,-1663,2014
"2609952960",96,78,96,-18,-18,2014
"2609955820",2147,2516,2147,357,357,2014
"2609957100",1684,548,1684,-1136,-1136,2014
"2609967420",170,225,170,55,55,2014
"2609968380",662,799,662,137,137,2014
"2609968400",141,143,141,-9,-9,2014
"2609969800",5600,5361,5600,-331,-331,2014
"2609970760",4865,4586,4865,-490,-490,2014
"2609972820",5193,4584,5193,-1016,-1016,2014
"2609976460",9477,11174,9477,110,110,2014
"2609981540",848,631,848,-232,-232,2014
"2609982453",363,50,363,-313,-313,2014
"2609984000",10865,12482,10865,458,458,2014
"2609984120",1722,1311,1722,-420,-420,2014
"2609903540",431,518,431,87,87,2015
"2609911300",816,413,816,-403,-403,2015
"2609914320",882,838,882,-44,-44,2015
"2609915340",3825,3631,3825,-325,-325,2015
"2609916520",8528,11467,8528,2758,2758,2015
"2609924290",3860,5205,3860,1317,1317,2015
"2609930420",1297,885,1297,-433,-433,2015
"2609936820",2396,2548,2396,92,92,2015
"2609946900",1700,1090,1700,-613,-613,2015
"2609950480",4491,3411,4491,-1166,-1166,2015
"2609952960",110,122,110,12,12,2015
"2609955820",2079,2532,2079,441,441,2015
"2609957100",1366,434,1366,-932,-932,2015
"2609967420",212,184,212,-28,-28,2015
"2609968380",729,806,729,77,77,2015
"2609968400",241,148,241,-104,-104,2015
"2609969800",4920,5841,4920,775,775,2015
"2609970760",4705,4754,4705,-142,-142,2015
"2609972820",5579,4894,5579,-1018,-1018,2015
"2609976460",9375,12000,9375,989,989,2015
"2609981540",683,664,683,-26,-26,2015
"2609982453",244,48,244,-196,-196,2015
"2609984000",11710,12005,11710,-988,-988,2015
"2609984120",1884,1314,1884,-587,-587,2015
"2609903540",436,464,436,28,28,2016
"2609911300",804,384,804,-420,-420,2016
"2609914320",853,933,853,62,62,2016
"2609915340",3571,3743,3571,37,37,2016
"2609916520",8823,11618,8823,2585,2585,2016
"2609924290",3691,4612,3691,905,905,2016
"2609930420",1568,851,1568,-742,-742,2016
"2609936820",2180,2609,2180,362,362,2016
"2609946900",2039,1074,2039,-1003,-1003,2016
"2609950480",4877,3619,4877,-1397,-1397,2016
"2609952960",207,99,207,-108,-108,2016
"2609955820",1905,2894,1905,980,980,2016
"2609957100",1406,491,1406,-915,-915,2016
"2609967420",130,201,130,71,71,2016
"2609968380",964,1047,964,83,83,2016
"2609968400",183,255,183,62,62,2016
"2609969800",5104,6110,5104,867,867,2016
"2609970760",5027,4605,5027,-609,-609,2016
"2609972820",6145,5309,6145,-1098,-1098,2016
"2609976460",9826,12148,9826,585,585,2016
"2609981540",722,746,722,17,17,2016
"2609982453",203,32,203,-171,-171,2016
