"o_fips","n_return_out","n_exempt_out","agi","year"
"21023",656,1344,21139,2014
"21025",681,1549,22645,2014
"21027",1826,3825,57260,2014
"21029",8596,16393,332475,2014
"21031",962,2450,31241,2014
"21033",1112,2301,36884,2014
"21035",3781,6715,125847,2014
"21037",11090,19817,546232,2014
"21039",447,1051,15671,2014
"21041",1353,2989,45206,2014
"21043",1683,3533,54743,2014
"21045",1228,2986,38257,2014
"21047",18549,44220,556810,2014
"21049",3497,6974,146958,2014
"21051",951,2051,30288,2014
"21053",727,1995,21154,2014
"21055",717,1374,22175,2014
"21057",415,856,10916,2014
"21059",6707,14020,311204,2014
"21061",1018,2105,30514,2014
"21063",263,627,7055,2014
"21065",756,1406,20171,2014
"21067",36581,67797,1981506,2014
"21069",1107,2507,36824,2014
"21071",2754,6213,100791,2014
"21073",5447,10156,196131,2014
"21075",660,1316,15154,2014
"21077",1318,2972,46346,2014
"21079",1951,4188,66068,2014
"21081",3108,6444,104567,2014
"21083",3046,6510,104384,2014
"21085",1601,3238,50908,2014
"21087",903,1862,25375,2014
"21089",3007,6343,164648,2014
"21091",931,1929,32229,2014
"21093",17991,41734,708556,2014
"21095",1744,4023,56582,2014
"21097",1577,3160,57394,2014
"21099",1738,3744,49041,2014
"21101",3688,7306,145390,2014
"21103",1800,3615,65790,2014
"21105",416,880,15762,2014
"21107",3542,7290,136989,2014
"21109",677,1441,16282,2014
"21111",67994,129502,3492124,2014
"21113",6217,12811,260839,2014
"21115",1630,3813,61190,2014
"21117",22056,40968,1050409,2014
"21119",1000,2206,31311,2014
"21121",2594,5514,75575,2014
"21123",1388,2886,40446,2014
"21125",5219,11361,177395,2014
"21127",1225,2730,44730,2014
"21129",408,888,10608,2014
"21131",599,1374,17539,2014
"21133",1340,2793,46196,2014
"21135",786,1587,20595,2014
"21137",2083,4605,60623,2014
"21139",1074,2186,35749,2014
"21141",2278,4983,87664,2014
"21143",782,1491,26960,2014
"21145",7038,13802,308849,2014
"21147",727,1580,19812,2014
"21149",803,1628,26613,2014
"21151",9235,17411,370145,2014
"21153",405,935,12009,2014
"21155",1261,2564,37662,2014
"21157",2999,5796,137583,2014
"21159",703,1810,24625,2014
"21161",1640,3505,60143,2014
"21163",6105,15085,202802,2014
"21165",462,1042,12734,2014
"21167",2090,4227,75172,2014
"21169",826,1882,21800,2014
"21171",685,1747,19032,2014
"21173",2727,5758,112855,2014
"21175",695,1634,18228,2014
"21177",1765,3633,59930,2014
"21179",3716,7233,140427,2014
"21181",533,1021,16795,2014
"21183",1898,4473,60552,2014
"21185",7283,15532,596576,2014
"21187",775,1725,26345,2014
"21189",191,431,4823,2014
"21191",1471,3125,43778,2014
"21193",1855,3888,65866,2014
"21195",4252,9533,190811,2014
"21197",1103,2425,28937,2014
"21199",4546,10146,156092,2014
"21201",118,262,3838,2014
"21203",847,1895,24594,2014
"21205",2315,4328,76218,2014
"21207",1365,2959,39381,2014
"21209",6224,12886,286550,2014
"21211",5185,11685,233332,2014
"21213",2082,4114,67705,2014
"21215",1900,3922,86287,2014
"21217",1994,3990,61332,2014
"21219",1226,2755,38204,2014
"21221",1449,3165,52277,2014
"21223",998,2102,32468,2014
"21225",1144,2226,45758,2014
"21227",12391,24746,481435,2014
"21229",961,1881,29168,2014
"21231",1338,3375,37601,2014
"21233",1423,2973,50470,2014
"21235",3129,6729,93894,2014
"21237",438,960,11422,2014
"21239",3104,6254,123396,2014
"22000",326328,665140,14884624,2014
"22001",5348,11322,230622,2014
"22003",1968,4273,77325,2014
"22005",11240,23890,635280,2014
"22007",1923,4058,79137,2014
"22009",2405,5255,83718,2014
"22011",4067,9245,180953,2014
"22013",1452,3303,50824,2014
"22015",20592,44851,952905,2014
"22017",26760,53677,1135586,2014
"22019",15399,30375,977842,2014
"22021",829,1803,32795,2014
"22023",989,2035,43789,2014
"22025",833,1888,32415,2014
"22027",1344,2730,48700,2014
"22029",1641,3663,63597,2014
"22031",2678,5684,115249,2014
"22033",46799,87624,2248504,2014
"22035",640,1457,28009,2014
"22037",1986,3983,72548,2014
"22039",2417,5249,94465,2014
"22041",1424,3062,60630,2014
"22043",2348,5361,106502,2014
"22045",6997,15117,320404,2014
"22047",3181,6776,132830,2014
"22049",1249,2723,45972,2014
"22051",45169,90046,2152539,2014
"22053",2651,5831,106352,2014
"22055",23647,46660,1185013,2014
"22057",7494,15621,348827,2014
"22059",808,1752,46469,2014
"22061",5416,9853,211576,2014
"22063",12989,28030,632321,2014
"22065",929,2119,24722,2014
"22067",2381,5174,86238,2014
"22069",3405,6897,132298,2014
"22071",48697,86253,2018888,2014
"22073",12879,26346,650866,2014
"22075",4032,9528,229480,2014
"22077",1833,3920,75932,2014
"22079",10545,21795,451629,2014
"22081",828,1906,39541,2014
"22083",2015,4486,67572,2014
"22085",1559,3256,80069,2014
"22087",4288,9410,152240,2014
"22089",5286,10916,241158,2014
"22091",1563,3682,48549,2014
"22093",1697,3748,72370,2014
"22095",4458,9378,180144,2014
"22097",6985,14955,290807,2014
"22099",5471,11649,242411,2014
"22101",4793,10653,239819,2014
"22103",22051,44288,1241921,2014
"22105",10907,22473,406246,2014
"22107",435,954,16046,2014
"22109",9408,19741,459132,2014
"22111",1824,4145,69147,2014
"22113",4952,10521,197969,2014
"22115",14041,34712,560513,2014
"22117",2966,6369,98616,2014
"22119",3705,8068,137866,2014
"22121",2940,6340,123075,2014
"22123",968,2152,38679,2014
"22125",1104,2359,61255,2014
"22127",780,1672,29053,2014
"23000",88728,148527,4201888,2014
"23001",9679,17022,387325,2014
"23003",3979,7259,157526,2014
"23005",30774,49517,1660573,2014
"23007",2900,4871,98485,2014
"23009",5290,8611,257476,2014
"23011",11547,20332,515587,2014
"23013",3644,6089,464959,2014
"23015",3818,6291,169741,2014
"23017",5183,8987,216360,2014
"23019",13375,22529,546210,2014
"23021",1499,2711,62208,2014
"23023",5185,8759,247719,2014
"23025",5105,9003,174791,2014
"23027",4056,7165,166469,2014
"23029",2398,4049,82600,2014
"23031",20731,33683,992028,2014
"24000",491953,904182,30226837,2014
"24001",4758,8578,189221,2014
"24003",71420,136508,4664031,2014
"24005",92059,169923,5215094,2014
"24009",10467,20375,666985,2014
"24011",3158,6231,118125,2014
"24013",16289,29032,1043681,2014
"24015",10106,19017,521561,2014
"24017",19558,38464,1101704,2014
"24019",3096,6035,121172,2014
"24021",27362,51480,1787693,2014
"24023",2202,3982,100028,2014
"24025",24997,46932,1520902,2014
"24027",43065,78571,3274767,2014
"24029",1949,3447,98605,2014
"24031",119312,210192,9547174,2014
"24033",105704,197050,4951698,2014
"24035",5294,9188,363587,2014
"24037",12519,25112,774913,2014
"24039",2210,4193,69325,2014
"24041",4547,7963,314890,2014
"24043",14268,26632,668655,2014
"24045",9831,18610,415616,2014
"24047",6665,11127,308175,2014
"24510",80912,144907,4711260,2014
"25000",478230,773950,35581461,2014
"25001",22204,34573,1465592,2014
"25003",8966,13928,466608,2014
"25005",36526,61984,2014637,2014
"25007",1934,2689,98568,2014
"25009",61158,103160,3964697,2014
"25011",7467,12164,311782,2014
"25013",28949,50420,1356249,2014
"25015",17893,27088,855897,2014
"25017",168262,272985,14195218,2014
"25019",1581,2402,105904,2014
"25021",86268,141768,7656440,2014
"25023",41324,68427,2489809,2014
"25025",126908,190949,10390848,2014
"25027",54823,95015,3619090,2014
"26000",653826,1197225,34075441,2014
"26001",1035,1948,37924,2014
"26003",650,1161,22886,2014
"26005",12894,24517,515129,2014
"26007",2131,3756,84859,2014
"26009",2864,5183,117466,2014
"26011",1767,2995,61235,2014
"26013",473,867,16415,2014
"26015",6250,11807,260807,2014
"26017",8579,15006,318804,2014
"26019",1970,3738,79836,2014
"26021",14880,29155,694197,2014
"26023",3850,7802,130096,2014
"26025",11890,22763,541598,2014
"26027",5884,11439,235810,2014
"26029",3082,5337,129904,2014
"26031",2743,4891,111532,2014
"26033",2907,5467,103953,2014
"26035",3126,6229,94848,2014
"26037",9445,17336,448604,2014
"26039",1464,2628,50356,2014
"26041",2706,4619,99329,2014
"26043",2302,3978,90599,2014
"26045",14800,27057,596700,2014
"26047",4303,7530,198248,2014
"26049",33107,61513,1395393,2014
"26051",2507,4584,88179,2014
"26053",1494,2677,56331,2014
"26055",10243,17677,464904,2014
"26057",3389,6310,113098,2014
"26059",4084,7575,137959,2014
"26061",3216,5429,122522,2014
"26063",2587,4550,99249,2014
"26065",35358,61539,1542316,2014
"26067",5726,10915,204087,2014
"26069",2766,5091,89989,2014
"26071",822,1444,34357,2014
"26073",7450,12215,244982,2014
"26075",11732,22107,491549,2014
"26077",25959,45751,1244411,2014
"26079",1920,3644,60888,2014
"26081",50847,94564,2474110,2014
"26083",114,214,4958,2014
"26085",1147,2250,28746,2014
"26087",8702,16043,359955,2014
"26089",3088,5291,185022,2014
"26091",7990,15160,368527,2014
"26093",19862,35479,1124151,2014
"26095",429,750,14512,2014
"26097",1577,2639,59932,2014
"26099",70507,130350,3354458,2014
"26101",2354,4212,84014,2014
"26103",5938,9750,261782,2014
"26105",2644,4751,95348,2014
"26107",4839,8822,173511,2014
"26109",2126,3724,74896,2014
"26111",8918,16552,564555,2014
"26113",1357,2817,39399,2014
"26115",12983,23739,564285,2014
"26117",6497,13103,221125,2014
"26119",851,1589,29429,2014
"26121",12183,22963,464584,2014
"26123",4742,9294,155815,2014
"26125",134503,244679,11759418,2014
"26127",2866,5888,99560,2014
"26129",2134,3754,67128,2014
"26131",504,849,15371,2014
"26133",2472,4899,78707,2014
"26135",821,1659,25233,2014
"26137",2866,5353,114254,2014
"26139",26377,48516,1226672,2014
"26141",985,1708,37903,2014
"26143",2976,5213,102055,2014
"26145",15982,28885,653727,2014
"26147",12610,22564,607186,2014
"26149",5584,10744,195858,2014
"26151",3337,6429,112951,2014
"26153",442,905,16745,2014
"26155",6694,12122,243705,2014
"26157",4640,8436,153128,2014
"26159",8304,16106,337790,2014
"26161",47094,79615,2698641,2014
"26163",138766,260894,6396174,2014
"26165",3463,6808,115395,2014
"27000",454124,812374,24955942,2014
"27001",1441,2540,55240,2014
"27003",40477,74318,1995123,2014
"27005",3695,6766,167970,2014
"27007",4462,8089,181920,2014
"27009",6882,12212,260046,2014
"27011",419,753,13619,2014
"27013",8992,14589,363809,2014
"27015",2108,3660,84512,2014
"27017",3284,5597,130580,2014
"27019",11476,22444,997809,2014
"27021",3378,6369,156328,2014
"27023",1256,2378,46910,2014
"27025",6566,12115,311180,2014
"27027",8070,14188,360165,2014
"27029",665,1204,24893,2014
"27031",553,953,21814,2014
"27033",1066,2284,35452,2014
"27035",6352,11525,306991,2014
"27037",54156,96573,2883626,2014
"27039",2044,4074,86841,2014
"27041",3560,5981,190964,2014
"27043",1264,2257,49852,2014
"27045",2099,3775,84097,2014
"27047",2730,4857,103624,2014
"27049",5229,9179,252087,2014
"27051",613,1189,24970,2014
"27053",145184,252690,9683268,2014
"27055",1360,2285,61734,2014
"27057",2493,4420,105084,2014
"27059",4854,9092,210257,2014
"27061",3585,6210,155379,2014
"27063",956,1744,39374,2014
"27065",1812,3191,53433,2014
"27067",4263,8218,271986,2014
"27069",248,438,11596,2014
"27071",888,1630,36184,2014
"27073",533,959,18507,2014
"27075",1051,1851,45627,2014
"27077",372,646,17006,2014
"27079",3349,6199,149463,2014
"27081",526,954,23409,2014
"27083",2970,5510,119423,2014
"27085",3697,7097,191129,2014
"27087",578,1187,20634,2014
"27089",858,1439,39952,2014
"27091",1898,3537,83143,2014
"27093",2338,4358,104720,2014
"27095",3441,6722,134972,2014
"27097",2990,5532,115787,2014
"27099",4102,8360,193168,2014
"27101",631,1068,26590,2014
"27103",4552,8084,192404,2014
"27105",2389,5087,82334,2014
"27107",615,1078,30238,2014
"27109",16236,30085,971706,2014
"27111",5409,9515,254061,2014
"27113",1599,3025,71867,2014
"27115",2906,5309,106097,2014
"27117",876,1620,29373,2014
"27119",3568,6365,152469,2014
"27121",983,1821,41468,2014
"27123",77874,136850,4349492,2014
"27125",474,941,20891,2014
"27127",1387,2479,62888,2014
"27129",1512,2859,61125,2014
"27131",6299,11364,293011,2014
"27133",917,1729,34358,2014
"27135",1136,2018,44884,2014
"27137",15986,26769,700720,2014
"27139",16979,32953,1154232,2014
"27141",12406,22865,621553,2014
"27143",1448,2711,58204,2014
"27145",16968,29466,888242,2014
"27147",3585,6573,171572,2014
"27149",1021,1964,52659,2014
"27151",874,1786,37812,2014
"27153",2509,4645,94489,2014
"27155",257,435,10863,2014
"27157",2369,4385,106866,2014
"27159",1552,3049,59090,2014
"27161",1838,3243,73889,2014
"27163",32001,57609,2103485,2014
"27165",1003,2036,34526,2014
"27167",720,1320,33632,2014
"27169",4762,7672,178670,2014
"27171",13408,26000,755550,2014
"27173",1194,1995,51524,2014
"28000",221481,467326,8601412,2014
"28001",2705,5606,130344,2014
"28003",2762,6075,101877,2014
"28005",1328,2889,44461,2014
"28007",1226,2700,48368,2014
"28009",972,2231,29006,2014
"28011",3389,7184,102425,2014
"28013",920,2107,24220,2014
"28015",987,2241,34024,2014
"28017",1564,3463,39552,2014
"28019",734,1628,26509,2014
"28021",806,1728,20964,2014
"28023",1568,3488,60314,2014
"28025",1478,3168,44796,2014
"28027",2216,4892,57315,2014
"28029",2185,4611,71281,2014
"28031",1797,4061,55743,2014
"28033",20155,43186,854485,2014
"28035",12702,25466,437035,2014
"28037",649,1439,25947,2014
"28039",1782,4190,71288,2014
"28041",927,2123,33845,2014
"28043",2051,4428,77024,2014
"28045",5326,10967,208877,2014
"28047",34675,71338,1310945,2014
"28049",26038,50864,1035187,2014
"28051",1836,3980,46130,2014
"28053",664,1403,15069,2014
"28055",119,303,4199,2014
"28057",2205,4823,70125,2014
"28059",15686,33435,682196,2014
"28061",1692,3587,51415,2014
"28063",744,1689,22659,2014
"28065",1183,2589,37676,2014
"28067",5913,13193,209403,2014
"28069",824,1812,24247,2014
"28071",6247,11307,260160,2014
"28073",9578,20116,425761,2014
"28075",7968,17084,337723,2014
"28077",1159,2430,41277,2014
"28079",1645,3773,52118,2014
"28081",8923,19147,357064,2014
"28083",2820,5909,91844,2014
"28085",2490,5367,104928,2014
"28087",6982,14485,313531,2014
"28089",13419,26954,751853,2014
"28091",2262,5324,157552,2014
"28093",4468,9713,133975,2014
"28095",2836,5951,95740,2014
"28097",1010,2365,33233,2014
"28099",2093,4659,75272,2014
"28101",1719,3895,53382,2014
"28103",931,1944,30197,2014
"28105",6702,12146,254261,2014
"28107",3028,6839,102064,2014
"28109",4410,9493,174767,2014
"28111",1076,2520,39095,2014
"28113",3588,7511,129202,2014
"28115",3509,8138,106882,2014
"28117",2001,4265,59073,2014
"28119",807,1686,20318,2014
"28121",15659,31772,827509,2014
"28123",2512,6100,86027,2014
"28125",400,851,13800,2014
"28127",2437,5474,77932,2014
"28129",1352,2991,47356,2014
"28131",1787,4109,66256,2014
"28133",2505,5505,74891,2014
"28135",1213,2739,33795,2014
"28137",2973,6497,103500,2014
"28139",1698,4125,52888,2014
"28141",1375,3142,41915,2014
"28143",1581,3416,40041,2014
"28145",2523,5714,79129,2014
"28147",1282,2957,44598,2014
"28149",4590,9677,190727,2014
"28151",4353,9338,129761,2014
"28153",1485,3402,55767,2014
"28155",866,1929,25177,2014
"28157",770,1663,25473,2014
"28159",1309,2743,49036,2014
"28161",1236,2726,37581,2014
"28163",1931,4161,64232,2014
"29000",478539,916983,20972600,2014
"29001",2776,5442,82408,2014
"29003",2367,4600,101222,2014
"29005",373,606,13486,2014
"29007",2279,4396,85277,2014
"29009",4105,8770,126279,2014
"29011",1144,2491,32886,2014
"29013",1845,3760,71186,2014
"29015",2088,3947,66100,2014
"29017",1031,2158,29730,2014
"29019",21509,37479,955756,2014
"29021",9305,18206,364405,2014
"29023",3932,8141,129957,2014
"29025",1004,1960,34422,2014
"29027",5040,9710,187410,2014
"29029",6075,11733,249350,2014
"29031",7906,14442,295974,2014
"29033",602,1218,19464,2014
"29035",511,1180,13825,2014
"29037",11817,23330,551226,2014
"29039",1507,3230,47909,2014
"29041",608,1224,26853,2014
"29043",11064,22765,426151,2014
"29045",452,858,17975,2014
"29047",30438,57641,1543431,2014
"29049",3016,6069,123062,2014
"29051",8602,15912,343667,2014
"29053",1874,3699,61769,2014
"29055",2429,5024,77510,2014
"29057",680,1348,20086,2014
"29059",1763,3730,51906,2014
"29061",825,1716,22374,2014
"29063",1141,2247,40350,2014
"29065",1130,2233,35633,2014
"29067",1188,2593,34487,2014
"29069",2741,5819,73237,2014
"29071",8329,16133,330059,2014
"29073",1463,2853,43609,2014
"29075",678,1310,13929,2014
"29077",33119,62688,1300122,2014
"29079",786,1733,23861,2014
"29081",649,1437,20837,2014
"29083",2554,5430,93282,2014
"29085",908,1808,31523,2014
"29087",364,723,11538,2014
"29089",992,1816,33503,2014
"29091",3306,6984,105567,2014
"29093",967,1956,25289,2014
"29095",72981,131223,3569918,2014
"29097",12334,25139,479734,2014
"29099",20446,38872,921964,2014
"29101",9287,19097,353932,2014
"29103",370,772,11774,2014
"29105",3071,6619,102452,2014
"29107",3333,6555,125074,2014
"29109",4497,9774,147416,2014
"29111",940,1704,25814,2014
"29113",5689,11559,222669,2014
"29115",1028,2017,31769,2014
"29117",1203,2347,39533,2014
"29119",3027,6773,83376,2014
"29121",1325,2614,39430,2014
"29123",1110,2343,32798,2014
"29125",871,1775,22520,2014
"29127",2926,5636,114440,2014
"29129",407,840,15035,2014
"29131",2758,5511,79864,2014
"29133",1034,2234,28304,2014
"29135",1432,2862,42986,2014
"29137",791,1497,26359,2014
"29139",1023,1995,28120,2014
"29141",2323,4490,76554,2014
"29143",1857,4011,71422,2014
"29145",7817,16650,285579,2014
"29147",2230,3787,83617,2014
"29149",884,1904,22537,2014
"29151",970,1752,34553,2014
"29153",906,1893,24486,2014
"29155",1478,3437,44271,2014
"29157",1561,3076,52774,2014
"29159",4270,9073,143794,2014
"29161",4976,9385,175005,2014
"29163",1300,2606,37717,2014
"29165",17991,33493,1005151,2014
"29167",3258,6861,99914,2014
"29169",12461,31110,539963,2014
"29171",410,839,13842,2014
"29173",1059,2132,41548,2014
"29175",2236,4581,74201,2014
"29177",2530,5257,107753,2014
"29179",416,918,14110,2014
"29181",1205,2726,31800,2014
"29183",34884,65733,2063923,2014
"29185",780,1694,21198,2014
"29186",1626,2997,59284,2014
"29187",5333,10564,165051,2014
"29189",107377,197803,6001151,2014
"29195",2055,4016,66771,2014
"29197",312,622,8476,2014
"29199",361,688,10238,2014
"29201",4329,8862,135512,2014
"29203",558,1121,14938,2014
"29205",413,737,12689,2014
"29207",2440,5102,88097,2014
"29209",4446,8739,168669,2014
"29211",789,1760,25033,2014
"29213",8110,15789,249186,2014
"29215",2271,4979,68549,2014
"29217",1721,3471,60135,2014
"29219",3845,7324,142611,2014
"29221",1952,4022,55749,2014
"29223",1150,2471,30817,2014
"29225",4193,8862,139334,2014
"29227",107,235,3059,2014
"29229",1868,4359,56535,2014
"29510",55893,99669,2341966,2014
"30000",82556,149410,3497107,2014
"30001",1113,1960,46304,2014
"30003",909,2089,41180,2014
"30005",468,942,18293,2014
"30007",603,1147,25814,2014
"30009",1516,2702,69324,2014
"30011",-9,-9,-9,2014
"30013",11935,23913,500867,2014
"30015",454,930,17800,2014
"30017",1456,2634,65424,2014
"30019",142,254,9498,2014
"30021",1480,3103,81654,2014
"30023",954,1617,27984,2014
"30025",245,467,16019,2014
"30027",1368,2396,47360,2014
"30029",9494,17318,416945,2014
"30031",14688,24309,621923,2014
"30033",-9,-9,-9,2014
"30035",1049,2221,36048,2014
"30037",-9,-9,-9,2014
"30039",369,589,12615,2014
"30041",1974,3830,80379,2014
"30043",1445,2699,63144,2014
"30045",155,263,5487,2014
"30047",2986,5824,125233,2014
